
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[2]
Gate(  821)	 t q[9]
Gate(  822)	 t q[0]
Gate(  823)	cx q[9], q[4]
Gate(  824)	cx q[0], q[9]
Gate(  825)	cx q[4], q[0]
Gate(  826)	tdg q[9]
Gate(  827)	cx q[4], q[9]
Gate(  828)	tdg q[4]
Gate(  829)	tdg q[9]
Gate(  830)	 t q[0]
Gate(  831)	cx q[0], q[9]
Gate(  832)	cx q[4], q[0]
Gate(  833)	cx q[9], q[4]
Gate(  834)	 h q[0]
Gate(  835)	 h q[9]
Gate(  836)	 t q[5]
Gate(  837)	 t q[3]
Gate(  838)	 t q[9]
Gate(  839)	cx q[3], q[5]
Gate(  840)	cx q[9], q[3]
Gate(  841)	cx q[5], q[9]
Gate(  842)	tdg q[3]
Gate(  843)	cx q[5], q[3]
Gate(  844)	tdg q[5]
Gate(  845)	tdg q[3]
Gate(  846)	 t q[9]
Gate(  847)	cx q[9], q[3]
Gate(  848)	cx q[5], q[9]
Gate(  849)	cx q[3], q[5]
Gate(  850)	 h q[9]
Gate(  851)	 h q[3]
Gate(  852)	 t q[6]
Gate(  853)	 t q[2]
Gate(  854)	 t q[3]
Gate(  855)	cx q[2], q[6]
Gate(  856)	cx q[3], q[2]
Gate(  857)	cx q[6], q[3]
Gate(  858)	tdg q[2]
Gate(  859)	cx q[6], q[2]
Gate(  860)	tdg q[6]
Gate(  861)	tdg q[2]
Gate(  862)	 t q[3]
Gate(  863)	cx q[3], q[2]
Gate(  864)	cx q[6], q[3]
Gate(  865)	cx q[2], q[6]
Gate(  866)	 h q[3]
Gate(  867)	 h q[2]
Gate(  868)	 t q[8]
Gate(  869)	 t q[7]
Gate(  870)	 t q[2]
Gate(  871)	cx q[7], q[8]
Gate(  872)	cx q[2], q[7]
Gate(  873)	cx q[8], q[2]
Gate(  874)	tdg q[7]
Gate(  875)	cx q[8], q[7]
Gate(  876)	tdg q[8]
Gate(  877)	tdg q[7]
Gate(  878)	 t q[2]
Gate(  879)	cx q[2], q[7]
Gate(  880)	cx q[8], q[2]
Gate(  881)	cx q[7], q[8]
Gate(  882)	 h q[2]
Gate(  883)	 h q[3]
Gate(  884)	 t q[6]
Gate(  885)	 t q[2]
Gate(  886)	 t q[3]
Gate(  887)	cx q[2], q[6]
Gate(  888)	cx q[3], q[2]
Gate(  889)	cx q[6], q[3]
Gate(  890)	tdg q[2]
Gate(  891)	cx q[6], q[2]
Gate(  892)	tdg q[6]
Gate(  893)	tdg q[2]
Gate(  894)	 t q[3]
Gate(  895)	cx q[3], q[2]
Gate(  896)	cx q[6], q[3]
Gate(  897)	cx q[2], q[6]
Gate(  898)	 h q[3]
Gate(  899)	 h q[9]
Gate(  900)	 t q[5]
Gate(  901)	 t q[3]
Gate(  902)	 t q[9]
Gate(  903)	cx q[3], q[5]
Gate(  904)	cx q[9], q[3]
Gate(  905)	cx q[5], q[9]
Gate(  906)	tdg q[3]
Gate(  907)	cx q[5], q[3]
Gate(  908)	tdg q[5]
Gate(  909)	tdg q[3]
Gate(  910)	 t q[9]
Gate(  911)	cx q[9], q[3]
Gate(  912)	cx q[5], q[9]
Gate(  913)	cx q[3], q[5]
Gate(  914)	 h q[9]
Gate(  915)	 h q[0]
Gate(  916)	 t q[4]
Gate(  917)	 t q[7]
Gate(  918)	 t q[0]
Gate(  919)	cx q[7], q[4]
Gate(  920)	cx q[0], q[7]
Gate(  921)	cx q[4], q[0]
Gate(  922)	tdg q[7]
Gate(  923)	cx q[4], q[7]
Gate(  924)	tdg q[4]
Gate(  925)	tdg q[7]
Gate(  926)	 t q[0]
Gate(  927)	cx q[0], q[7]
Gate(  928)	cx q[4], q[0]
Gate(  929)	cx q[7], q[4]
Gate(  930)	 h q[0]
Gate(  931)	 h q[7]
Gate(  932)	 t q[5]
Gate(  933)	 t q[3]
Gate(  934)	 t q[7]
Gate(  935)	cx q[3], q[5]
Gate(  936)	cx q[7], q[3]
Gate(  937)	cx q[5], q[7]
Gate(  938)	tdg q[3]
Gate(  939)	cx q[5], q[3]
Gate(  940)	tdg q[5]
Gate(  941)	tdg q[3]
Gate(  942)	 t q[7]
Gate(  943)	cx q[7], q[3]
Gate(  944)	cx q[5], q[7]
Gate(  945)	cx q[3], q[5]
Gate(  946)	 h q[7]
Gate(  947)	 h q[3]
Gate(  948)	 t q[6]
Gate(  949)	 t q[2]
Gate(  950)	 t q[3]
Gate(  951)	cx q[2], q[6]
Gate(  952)	cx q[3], q[2]
Gate(  953)	cx q[6], q[3]
Gate(  954)	tdg q[2]
Gate(  955)	cx q[6], q[2]
Gate(  956)	tdg q[6]
Gate(  957)	tdg q[2]
Gate(  958)	 t q[3]
Gate(  959)	cx q[3], q[2]
Gate(  960)	cx q[6], q[3]
Gate(  961)	cx q[2], q[6]
Gate(  962)	 h q[3]
Gate(  963)	 h q[2]
Gate(  964)	 t q[9]
Gate(  965)	 t q[8]
Gate(  966)	 t q[2]
Gate(  967)	cx q[8], q[9]
Gate(  968)	cx q[2], q[8]
Gate(  969)	cx q[9], q[2]
Gate(  970)	tdg q[8]
Gate(  971)	cx q[9], q[8]
Gate(  972)	tdg q[9]
Gate(  973)	tdg q[8]
Gate(  974)	 t q[2]
Gate(  975)	cx q[2], q[8]
Gate(  976)	cx q[9], q[2]
Gate(  977)	cx q[8], q[9]
Gate(  978)	 h q[2]
Gate(  979)	 h q[3]
Gate(  980)	 t q[6]
Gate(  981)	 t q[2]
Gate(  982)	 t q[3]
Gate(  983)	cx q[2], q[6]
Gate(  984)	cx q[3], q[2]
Gate(  985)	cx q[6], q[3]
Gate(  986)	tdg q[2]
Gate(  987)	cx q[6], q[2]
Gate(  988)	tdg q[6]
Gate(  989)	tdg q[2]
Gate(  990)	 t q[3]
Gate(  991)	cx q[3], q[2]
Gate(  992)	cx q[6], q[3]
Gate(  993)	cx q[2], q[6]
Gate(  994)	 h q[3]
Gate(  995)	 h q[7]
Gate(  996)	 t q[5]
Gate(  997)	 t q[3]
Gate(  998)	 t q[7]
Gate(  999)	cx q[3], q[5]
Gate( 1000)	cx q[7], q[3]
Gate( 1001)	cx q[5], q[7]
Gate( 1002)	tdg q[3]
Gate( 1003)	cx q[5], q[3]
Gate( 1004)	tdg q[5]
Gate( 1005)	tdg q[3]
Gate( 1006)	 t q[7]
Gate( 1007)	cx q[7], q[3]
Gate( 1008)	cx q[5], q[7]
Gate( 1009)	cx q[3], q[5]
Gate( 1010)	 h q[7]
Gate( 1011)	 h q[0]
Gate( 1012)	 t q[4]
Gate( 1013)	 t q[7]
Gate( 1014)	 t q[0]
Gate( 1015)	cx q[7], q[4]
Gate( 1016)	cx q[0], q[7]
Gate( 1017)	cx q[4], q[0]
Gate( 1018)	tdg q[7]
Gate( 1019)	cx q[4], q[7]
Gate( 1020)	tdg q[4]
Gate( 1021)	tdg q[7]
Gate( 1022)	 t q[0]
Gate( 1023)	cx q[0], q[7]
Gate( 1024)	cx q[4], q[0]
Gate( 1025)	cx q[7], q[4]
Gate( 1026)	 h q[0]
Gate( 1027)	 h q[7]
Gate( 1028)	 t q[5]
Gate( 1029)	 t q[3]
Gate( 1030)	 t q[7]
Gate( 1031)	cx q[3], q[5]
Gate( 1032)	cx q[7], q[3]
Gate( 1033)	cx q[5], q[7]
Gate( 1034)	tdg q[3]
Gate( 1035)	cx q[5], q[3]
Gate( 1036)	tdg q[5]
Gate( 1037)	tdg q[3]
Gate( 1038)	 t q[7]
Gate( 1039)	cx q[7], q[3]
Gate( 1040)	cx q[5], q[7]
Gate( 1041)	cx q[3], q[5]
Gate( 1042)	 h q[7]
Gate( 1043)	 h q[3]
Gate( 1044)	 t q[6]
Gate( 1045)	 t q[2]
Gate( 1046)	 t q[3]
Gate( 1047)	cx q[2], q[6]
Gate( 1048)	cx q[3], q[2]
Gate( 1049)	cx q[6], q[3]
Gate( 1050)	tdg q[2]
Gate( 1051)	cx q[6], q[2]
Gate( 1052)	tdg q[6]
Gate( 1053)	tdg q[2]
Gate( 1054)	 t q[3]
Gate( 1055)	cx q[3], q[2]
Gate( 1056)	cx q[6], q[3]
Gate( 1057)	cx q[2], q[6]
Gate( 1058)	 h q[3]
Gate( 1059)	 h q[2]
Gate( 1060)	 t q[9]
Gate( 1061)	 t q[8]
Gate( 1062)	 t q[2]
Gate( 1063)	cx q[8], q[9]
Gate( 1064)	cx q[2], q[8]
Gate( 1065)	cx q[9], q[2]
Gate( 1066)	tdg q[8]
Gate( 1067)	cx q[9], q[8]
Gate( 1068)	tdg q[9]
Gate( 1069)	tdg q[8]
Gate( 1070)	 t q[2]
Gate( 1071)	cx q[2], q[8]
Gate( 1072)	cx q[9], q[2]
Gate( 1073)	cx q[8], q[9]
Gate( 1074)	 h q[2]
Gate( 1075)	 h q[3]
Gate( 1076)	 t q[6]
Gate( 1077)	 t q[2]
Gate( 1078)	 t q[3]
Gate( 1079)	cx q[2], q[6]
Gate( 1080)	cx q[3], q[2]
Gate( 1081)	cx q[6], q[3]
Gate( 1082)	tdg q[2]
Gate( 1083)	cx q[6], q[2]
Gate( 1084)	tdg q[6]
Gate( 1085)	tdg q[2]
Gate( 1086)	 t q[3]
Gate( 1087)	cx q[3], q[2]
Gate( 1088)	cx q[6], q[3]
Gate( 1089)	cx q[2], q[6]
Gate( 1090)	 h q[3]
Gate( 1091)	 h q[7]
Gate( 1092)	 t q[5]
Gate( 1093)	 t q[3]
Gate( 1094)	 t q[7]
Gate( 1095)	cx q[3], q[5]
Gate( 1096)	cx q[7], q[3]
Gate( 1097)	cx q[5], q[7]
Gate( 1098)	tdg q[3]
Gate( 1099)	cx q[5], q[3]
Gate( 1100)	tdg q[5]
Gate( 1101)	tdg q[3]
Gate( 1102)	 t q[7]
Gate( 1103)	cx q[7], q[3]
Gate( 1104)	cx q[5], q[7]
Gate( 1105)	cx q[3], q[5]
Gate( 1106)	 h q[7]
Gate( 1107)	 x q[8]
Gate( 1108)	 x q[3]
Gate( 1109)	 h q[2]
Gate( 1110)	 t q[9]
Gate( 1111)	 t q[3]
Gate( 1112)	 t q[2]
Gate( 1113)	cx q[3], q[9]
Gate( 1114)	cx q[2], q[3]
Gate( 1115)	cx q[9], q[2]
Gate( 1116)	tdg q[3]
Gate( 1117)	cx q[9], q[3]
Gate( 1118)	tdg q[9]
Gate( 1119)	tdg q[3]
Gate( 1120)	 t q[2]
Gate( 1121)	cx q[2], q[3]
Gate( 1122)	cx q[9], q[2]
Gate( 1123)	cx q[3], q[9]
Gate( 1124)	 h q[2]
Gate( 1125)	 h q[2]
Gate( 1126)	 t q[7]
Gate( 1127)	 t q[3]
Gate( 1128)	 t q[2]
Gate( 1129)	cx q[3], q[7]
Gate( 1130)	cx q[2], q[3]
Gate( 1131)	cx q[7], q[2]
Gate( 1132)	tdg q[3]
Gate( 1133)	cx q[7], q[3]
Gate( 1134)	tdg q[7]
Gate( 1135)	tdg q[3]
Gate( 1136)	 t q[2]
Gate( 1137)	cx q[2], q[3]
Gate( 1138)	cx q[7], q[2]
Gate( 1139)	cx q[3], q[7]
Gate( 1140)	 h q[2]
Gate( 1141)	 h q[1]
Gate( 1142)	 t q[7]
Gate( 1143)	 t q[3]
Gate( 1144)	 t q[1]
Gate( 1145)	cx q[3], q[7]
Gate( 1146)	cx q[1], q[3]
Gate( 1147)	cx q[7], q[1]
Gate( 1148)	tdg q[3]
Gate( 1149)	cx q[7], q[3]
Gate( 1150)	tdg q[7]
Gate( 1151)	tdg q[3]
Gate( 1152)	 t q[1]
Gate( 1153)	cx q[1], q[3]
Gate( 1154)	cx q[7], q[1]
Gate( 1155)	cx q[3], q[7]
Gate( 1156)	 h q[1]
Gate( 1157)	 h q[0]
Gate( 1158)	 t q[7]
Gate( 1159)	 t q[3]
Gate( 1160)	 t q[0]
Gate( 1161)	cx q[3], q[7]
Gate( 1162)	cx q[0], q[3]
Gate( 1163)	cx q[7], q[0]
Gate( 1164)	tdg q[3]
Gate( 1165)	cx q[7], q[3]
Gate( 1166)	tdg q[7]
Gate( 1167)	tdg q[3]
Gate( 1168)	 t q[0]
Gate( 1169)	cx q[0], q[3]
Gate( 1170)	cx q[7], q[0]
Gate( 1171)	cx q[3], q[7]
Gate( 1172)	 h q[0]
Gate( 1173)	 h q[0]
Gate( 1174)	 t q[3]
Gate( 1175)	 t q[9]
Gate( 1176)	 t q[0]
Gate( 1177)	cx q[9], q[3]
Gate( 1178)	cx q[0], q[9]
Gate( 1179)	cx q[3], q[0]
Gate( 1180)	tdg q[9]
Gate( 1181)	cx q[3], q[9]
Gate( 1182)	tdg q[3]
Gate( 1183)	tdg q[9]
Gate( 1184)	 t q[0]
Gate( 1185)	cx q[0], q[9]
Gate( 1186)	cx q[3], q[0]
Gate( 1187)	cx q[9], q[3]
Gate( 1188)	 h q[0]
Gate( 1189)	 h q[9]
Gate( 1190)	 t q[4]
Gate( 1191)	 t q[7]
Gate( 1192)	 t q[9]
Gate( 1193)	cx q[7], q[4]
Gate( 1194)	cx q[9], q[7]
Gate( 1195)	cx q[4], q[9]
Gate( 1196)	tdg q[7]
Gate( 1197)	cx q[4], q[7]
Gate( 1198)	tdg q[4]
Gate( 1199)	tdg q[7]
Gate( 1200)	 t q[9]
Gate( 1201)	cx q[9], q[7]
Gate( 1202)	cx q[4], q[9]
Gate( 1203)	cx q[7], q[4]
Gate( 1204)	 h q[9]
Gate( 1205)	 h q[7]
Gate( 1206)	 t q[5]
Gate( 1207)	 t q[2]
Gate( 1208)	 t q[7]
Gate( 1209)	cx q[2], q[5]
Gate( 1210)	cx q[7], q[2]
Gate( 1211)	cx q[5], q[7]
Gate( 1212)	tdg q[2]
Gate( 1213)	cx q[5], q[2]
Gate( 1214)	tdg q[5]
Gate( 1215)	tdg q[2]
Gate( 1216)	 t q[7]
Gate( 1217)	cx q[7], q[2]
Gate( 1218)	cx q[5], q[7]
Gate( 1219)	cx q[2], q[5]
Gate( 1220)	 h q[7]
Gate( 1221)	 h q[2]
Gate( 1222)	 t q[8]
Gate( 1223)	 t q[6]
Gate( 1224)	 t q[2]
Gate( 1225)	cx q[6], q[8]
Gate( 1226)	cx q[2], q[6]
Gate( 1227)	cx q[8], q[2]
Gate( 1228)	tdg q[6]
Gate( 1229)	cx q[8], q[6]
Gate( 1230)	tdg q[8]
Gate( 1231)	tdg q[6]
Gate( 1232)	 t q[2]
Gate( 1233)	cx q[2], q[6]
Gate( 1234)	cx q[8], q[2]
Gate( 1235)	cx q[6], q[8]
Gate( 1236)	 h q[2]
Gate( 1237)	 h q[7]
Gate( 1238)	 t q[5]
Gate( 1239)	 t q[2]
Gate( 1240)	 t q[7]
Gate( 1241)	cx q[2], q[5]
Gate( 1242)	cx q[7], q[2]
Gate( 1243)	cx q[5], q[7]
Gate( 1244)	tdg q[2]
Gate( 1245)	cx q[5], q[2]
Gate( 1246)	tdg q[5]
Gate( 1247)	tdg q[2]
Gate( 1248)	 t q[7]
Gate( 1249)	cx q[7], q[2]
Gate( 1250)	cx q[5], q[7]
Gate( 1251)	cx q[2], q[5]
Gate( 1252)	 h q[7]
Gate( 1253)	 h q[9]
Gate( 1254)	 t q[4]
Gate( 1255)	 t q[7]
Gate( 1256)	 t q[9]
Gate( 1257)	cx q[7], q[4]
Gate( 1258)	cx q[9], q[7]
Gate( 1259)	cx q[4], q[9]
Gate( 1260)	tdg q[7]
Gate( 1261)	cx q[4], q[7]
Gate( 1262)	tdg q[4]
Gate( 1263)	tdg q[7]
Gate( 1264)	 t q[9]
Gate( 1265)	cx q[9], q[7]
Gate( 1266)	cx q[4], q[9]
Gate( 1267)	cx q[7], q[4]
Gate( 1268)	 h q[9]
Gate( 1269)	 h q[0]
Gate( 1270)	 t q[3]
Gate( 1271)	 t q[9]
Gate( 1272)	 t q[0]
Gate( 1273)	cx q[9], q[3]
Gate( 1274)	cx q[0], q[9]
Gate( 1275)	cx q[3], q[0]
Gate( 1276)	tdg q[9]
Gate( 1277)	cx q[3], q[9]
Gate( 1278)	tdg q[3]
Gate( 1279)	tdg q[9]
Gate( 1280)	 t q[0]
Gate( 1281)	cx q[0], q[9]
Gate( 1282)	cx q[3], q[0]
Gate( 1283)	cx q[9], q[3]
Gate( 1284)	 h q[0]
Gate( 1285)	 h q[9]
Gate( 1286)	 t q[4]
Gate( 1287)	 t q[7]
Gate( 1288)	 t q[9]
Gate( 1289)	cx q[7], q[4]
Gate( 1290)	cx q[9], q[7]
Gate( 1291)	cx q[4], q[9]
Gate( 1292)	tdg q[7]
Gate( 1293)	cx q[4], q[7]
Gate( 1294)	tdg q[4]
Gate( 1295)	tdg q[7]
Gate( 1296)	 t q[9]
Gate( 1297)	cx q[9], q[7]
Gate( 1298)	cx q[4], q[9]
Gate( 1299)	cx q[7], q[4]
Gate( 1300)	 h q[9]
Gate( 1301)	 h q[7]
Gate( 1302)	 t q[5]
Gate( 1303)	 t q[2]
Gate( 1304)	 t q[7]
Gate( 1305)	cx q[2], q[5]
Gate( 1306)	cx q[7], q[2]
Gate( 1307)	cx q[5], q[7]
Gate( 1308)	tdg q[2]
Gate( 1309)	cx q[5], q[2]
Gate( 1310)	tdg q[5]
Gate( 1311)	tdg q[2]
Gate( 1312)	 t q[7]
Gate( 1313)	cx q[7], q[2]
Gate( 1314)	cx q[5], q[7]
Gate( 1315)	cx q[2], q[5]
Gate( 1316)	 h q[7]
Gate( 1317)	 h q[2]
Gate( 1318)	 t q[8]
Gate( 1319)	 t q[6]
Gate( 1320)	 t q[2]
Gate( 1321)	cx q[6], q[8]
Gate( 1322)	cx q[2], q[6]
Gate( 1323)	cx q[8], q[2]
Gate( 1324)	tdg q[6]
Gate( 1325)	cx q[8], q[6]
Gate( 1326)	tdg q[8]
Gate( 1327)	tdg q[6]
Gate( 1328)	 t q[2]
Gate( 1329)	cx q[2], q[6]
Gate( 1330)	cx q[8], q[2]
Gate( 1331)	cx q[6], q[8]
Gate( 1332)	 h q[2]
Gate( 1333)	 h q[7]
Gate( 1334)	 t q[5]
Gate( 1335)	 t q[2]
Gate( 1336)	 t q[7]
Gate( 1337)	cx q[2], q[5]
Gate( 1338)	cx q[7], q[2]
Gate( 1339)	cx q[5], q[7]
Gate( 1340)	tdg q[2]
Gate( 1341)	cx q[5], q[2]
Gate( 1342)	tdg q[5]
Gate( 1343)	tdg q[2]
Gate( 1344)	 t q[7]
Gate( 1345)	cx q[7], q[2]
Gate( 1346)	cx q[5], q[7]
Gate( 1347)	cx q[2], q[5]
Gate( 1348)	 h q[7]
Gate( 1349)	 h q[9]
Gate( 1350)	 t q[4]
Gate( 1351)	 t q[7]
Gate( 1352)	 t q[9]
Gate( 1353)	cx q[7], q[4]
Gate( 1354)	cx q[9], q[7]
Gate( 1355)	cx q[4], q[9]
Gate( 1356)	tdg q[7]
Gate( 1357)	cx q[4], q[7]
Gate( 1358)	tdg q[4]
Gate( 1359)	tdg q[7]
Gate( 1360)	 t q[9]
Gate( 1361)	cx q[9], q[7]
Gate( 1362)	cx q[4], q[9]
Gate( 1363)	cx q[7], q[4]
Gate( 1364)	 h q[9]
Gate( 1365)	 x q[4]
Gate( 1366)	 h q[2]
Gate( 1367)	 t q[4]
Gate( 1368)	 t q[3]
Gate( 1369)	 t q[2]
Gate( 1370)	cx q[3], q[4]
Gate( 1371)	cx q[2], q[3]
Gate( 1372)	cx q[4], q[2]
Gate( 1373)	tdg q[3]
Gate( 1374)	cx q[4], q[3]
Gate( 1375)	tdg q[4]
Gate( 1376)	tdg q[3]
Gate( 1377)	 t q[2]
Gate( 1378)	cx q[2], q[3]
Gate( 1379)	cx q[4], q[2]
Gate( 1380)	cx q[3], q[4]
Gate( 1381)	 h q[2]
Gate( 1382)	 h q[0]
Gate( 1383)	 t q[4]
Gate( 1384)	 t q[3]
Gate( 1385)	 t q[0]
Gate( 1386)	cx q[3], q[4]
Gate( 1387)	cx q[0], q[3]
Gate( 1388)	cx q[4], q[0]
Gate( 1389)	tdg q[3]
Gate( 1390)	cx q[4], q[3]
Gate( 1391)	tdg q[4]
Gate( 1392)	tdg q[3]
Gate( 1393)	 t q[0]
Gate( 1394)	cx q[0], q[3]
Gate( 1395)	cx q[4], q[0]
Gate( 1396)	cx q[3], q[4]
Gate( 1397)	 h q[0]
Gate( 1398)	 h q[1]
Gate( 1399)	 t q[6]
Gate( 1400)	 t q[8]
Gate( 1401)	 t q[1]
Gate( 1402)	cx q[8], q[6]
Gate( 1403)	cx q[1], q[8]
Gate( 1404)	cx q[6], q[1]
Gate( 1405)	tdg q[8]
Gate( 1406)	cx q[6], q[8]
Gate( 1407)	tdg q[6]
Gate( 1408)	tdg q[8]
Gate( 1409)	 t q[1]
Gate( 1410)	cx q[1], q[8]
Gate( 1411)	cx q[6], q[1]
Gate( 1412)	cx q[8], q[6]
Gate( 1413)	 h q[1]
Gate( 1414)	 h q[8]
Gate( 1415)	 t q[9]
Gate( 1416)	 t q[7]
Gate( 1417)	 t q[8]
Gate( 1418)	cx q[7], q[9]
Gate( 1419)	cx q[8], q[7]
Gate( 1420)	cx q[9], q[8]
Gate( 1421)	tdg q[7]
Gate( 1422)	cx q[9], q[7]
Gate( 1423)	tdg q[9]
Gate( 1424)	tdg q[7]
Gate( 1425)	 t q[8]
Gate( 1426)	cx q[8], q[7]
Gate( 1427)	cx q[9], q[8]
Gate( 1428)	cx q[7], q[9]
Gate( 1429)	 h q[8]
Gate( 1430)	 h q[1]
Gate( 1431)	 t q[6]
Gate( 1432)	 t q[8]
Gate( 1433)	 t q[1]
Gate( 1434)	cx q[8], q[6]
Gate( 1435)	cx q[1], q[8]
Gate( 1436)	cx q[6], q[1]
Gate( 1437)	tdg q[8]
Gate( 1438)	cx q[6], q[8]
Gate( 1439)	tdg q[6]
Gate( 1440)	tdg q[8]
Gate( 1441)	 t q[1]
Gate( 1442)	cx q[1], q[8]
Gate( 1443)	cx q[6], q[1]
Gate( 1444)	cx q[8], q[6]
Gate( 1445)	 h q[1]
Gate( 1446)	 h q[8]
Gate( 1447)	 t q[9]
Gate( 1448)	 t q[7]
Gate( 1449)	 t q[8]
Gate( 1450)	cx q[7], q[9]
Gate( 1451)	cx q[8], q[7]
Gate( 1452)	cx q[9], q[8]
Gate( 1453)	tdg q[7]
Gate( 1454)	cx q[9], q[7]
Gate( 1455)	tdg q[9]
Gate( 1456)	tdg q[7]
Gate( 1457)	 t q[8]
Gate( 1458)	cx q[8], q[7]
Gate( 1459)	cx q[9], q[8]
Gate( 1460)	cx q[7], q[9]
Gate( 1461)	 h q[8]
Gate( 1462)	 h q[0]
Gate( 1463)	 t q[1]
Gate( 1464)	 t q[9]
Gate( 1465)	 t q[0]
Gate( 1466)	cx q[9], q[1]
Gate( 1467)	cx q[0], q[9]
Gate( 1468)	cx q[1], q[0]
Gate( 1469)	tdg q[9]
Gate( 1470)	cx q[1], q[9]
Gate( 1471)	tdg q[1]
Gate( 1472)	tdg q[9]
Gate( 1473)	 t q[0]
Gate( 1474)	cx q[0], q[9]
Gate( 1475)	cx q[1], q[0]
Gate( 1476)	cx q[9], q[1]
Gate( 1477)	 h q[0]
Gate( 1478)	 h q[9]
Gate( 1479)	 t q[3]
Gate( 1480)	 t q[8]
Gate( 1481)	 t q[9]
Gate( 1482)	cx q[8], q[3]
Gate( 1483)	cx q[9], q[8]
Gate( 1484)	cx q[3], q[9]
Gate( 1485)	tdg q[8]
Gate( 1486)	cx q[3], q[8]
Gate( 1487)	tdg q[3]
Gate( 1488)	tdg q[8]
Gate( 1489)	 t q[9]
Gate( 1490)	cx q[9], q[8]
Gate( 1491)	cx q[3], q[9]
Gate( 1492)	cx q[8], q[3]
Gate( 1493)	 h q[9]
Gate( 1494)	 h q[8]
Gate( 1495)	 t q[5]
Gate( 1496)	 t q[4]
Gate( 1497)	 t q[8]
Gate( 1498)	cx q[4], q[5]
Gate( 1499)	cx q[8], q[4]
Gate( 1500)	cx q[5], q[8]
Gate( 1501)	tdg q[4]
Gate( 1502)	cx q[5], q[4]
Gate( 1503)	tdg q[5]
Gate( 1504)	tdg q[4]
Gate( 1505)	 t q[8]
Gate( 1506)	cx q[8], q[4]
Gate( 1507)	cx q[5], q[8]
Gate( 1508)	cx q[4], q[5]
Gate( 1509)	 h q[8]
Gate( 1510)	 h q[9]
Gate( 1511)	 t q[3]
Gate( 1512)	 t q[8]
Gate( 1513)	 t q[9]
Gate( 1514)	cx q[8], q[3]
Gate( 1515)	cx q[9], q[8]
Gate( 1516)	cx q[3], q[9]
Gate( 1517)	tdg q[8]
Gate( 1518)	cx q[3], q[8]
Gate( 1519)	tdg q[3]
Gate( 1520)	tdg q[8]
Gate( 1521)	 t q[9]
Gate( 1522)	cx q[9], q[8]
Gate( 1523)	cx q[3], q[9]
Gate( 1524)	cx q[8], q[3]
Gate( 1525)	 h q[9]
Gate( 1526)	 h q[0]
Gate( 1527)	 t q[1]
Gate( 1528)	 t q[9]
Gate( 1529)	 t q[0]
Gate( 1530)	cx q[9], q[1]
Gate( 1531)	cx q[0], q[9]
Gate( 1532)	cx q[1], q[0]
Gate( 1533)	tdg q[9]
Gate( 1534)	cx q[1], q[9]
Gate( 1535)	tdg q[1]
Gate( 1536)	tdg q[9]
Gate( 1537)	 t q[0]
Gate( 1538)	cx q[0], q[9]
Gate( 1539)	cx q[1], q[0]
Gate( 1540)	cx q[9], q[1]
Gate( 1541)	 h q[0]
Gate( 1542)	 h q[9]
Gate( 1543)	 t q[3]
Gate( 1544)	 t q[8]
Gate( 1545)	 t q[9]
Gate( 1546)	cx q[8], q[3]
Gate( 1547)	cx q[9], q[8]
Gate( 1548)	cx q[3], q[9]
Gate( 1549)	tdg q[8]
Gate( 1550)	cx q[3], q[8]
Gate( 1551)	tdg q[3]
Gate( 1552)	tdg q[8]
Gate( 1553)	 t q[9]
Gate( 1554)	cx q[9], q[8]
Gate( 1555)	cx q[3], q[9]
Gate( 1556)	cx q[8], q[3]
Gate( 1557)	 h q[9]
Gate( 1558)	 h q[8]
Gate( 1559)	 t q[5]
Gate( 1560)	 t q[4]
Gate( 1561)	 t q[8]
Gate( 1562)	cx q[4], q[5]
Gate( 1563)	cx q[8], q[4]
Gate( 1564)	cx q[5], q[8]
Gate( 1565)	tdg q[4]
Gate( 1566)	cx q[5], q[4]
Gate( 1567)	tdg q[5]
Gate( 1568)	tdg q[4]
Gate( 1569)	 t q[8]
Gate( 1570)	cx q[8], q[4]
Gate( 1571)	cx q[5], q[8]
Gate( 1572)	cx q[4], q[5]
Gate( 1573)	 h q[8]
Gate( 1574)	 h q[9]
Gate( 1575)	 t q[3]
Gate( 1576)	 t q[8]
Gate( 1577)	 t q[9]
Gate( 1578)	cx q[8], q[3]
Gate( 1579)	cx q[9], q[8]
Gate( 1580)	cx q[3], q[9]
Gate( 1581)	tdg q[8]
Gate( 1582)	cx q[3], q[8]
Gate( 1583)	tdg q[3]
Gate( 1584)	tdg q[8]
Gate( 1585)	 t q[9]
Gate( 1586)	cx q[9], q[8]
Gate( 1587)	cx q[3], q[9]
Gate( 1588)	cx q[8], q[3]
Gate( 1589)	 h q[9]
Gate( 1590)	 h q[1]
Gate( 1591)	 t q[6]
Gate( 1592)	 t q[8]
Gate( 1593)	 t q[1]
Gate( 1594)	cx q[8], q[6]
Gate( 1595)	cx q[1], q[8]
Gate( 1596)	cx q[6], q[1]
Gate( 1597)	tdg q[8]
Gate( 1598)	cx q[6], q[8]
Gate( 1599)	tdg q[6]
Gate( 1600)	tdg q[8]
Gate( 1601)	 t q[1]
Gate( 1602)	cx q[1], q[8]
Gate( 1603)	cx q[6], q[1]
Gate( 1604)	cx q[8], q[6]
Gate( 1605)	 h q[1]
Gate( 1606)	 h q[8]
Gate( 1607)	 t q[9]
