
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[0]
Gate(  821)	cx q[11], q[10]
Gate(  822)	cx q[3], q[11]
Gate(  823)	tdg q[10]
Gate(  824)	cx q[3], q[10]
Gate(  825)	tdg q[3]
Gate(  826)	tdg q[10]
Gate(  827)	 t q[11]
Gate(  828)	cx q[11], q[10]
Gate(  829)	cx q[3], q[11]
Gate(  830)	cx q[10], q[3]
Gate(  831)	 h q[11]
Gate(  832)	 h q[0]
Gate(  833)	 t q[4]
Gate(  834)	 t q[11]
Gate(  835)	 t q[0]
Gate(  836)	cx q[11], q[4]
Gate(  837)	cx q[0], q[11]
Gate(  838)	cx q[4], q[0]
Gate(  839)	tdg q[11]
Gate(  840)	cx q[4], q[11]
Gate(  841)	tdg q[4]
Gate(  842)	tdg q[11]
Gate(  843)	 t q[0]
Gate(  844)	cx q[0], q[11]
Gate(  845)	cx q[4], q[0]
Gate(  846)	cx q[11], q[4]
Gate(  847)	 h q[0]
Gate(  848)	 h q[11]
Gate(  849)	 t q[3]
Gate(  850)	 t q[10]
Gate(  851)	 t q[11]
Gate(  852)	cx q[10], q[3]
Gate(  853)	cx q[11], q[10]
Gate(  854)	cx q[3], q[11]
Gate(  855)	tdg q[10]
Gate(  856)	cx q[3], q[10]
Gate(  857)	tdg q[3]
Gate(  858)	tdg q[10]
Gate(  859)	 t q[11]
Gate(  860)	cx q[11], q[10]
Gate(  861)	cx q[3], q[11]
Gate(  862)	cx q[10], q[3]
Gate(  863)	 h q[11]
Gate(  864)	 h q[10]
Gate(  865)	 t q[1]
Gate(  866)	 t q[2]
Gate(  867)	 t q[10]
Gate(  868)	cx q[2], q[1]
Gate(  869)	cx q[10], q[2]
Gate(  870)	cx q[1], q[10]
Gate(  871)	tdg q[2]
Gate(  872)	cx q[1], q[2]
Gate(  873)	tdg q[1]
Gate(  874)	tdg q[2]
Gate(  875)	 t q[10]
Gate(  876)	cx q[10], q[2]
Gate(  877)	cx q[1], q[10]
Gate(  878)	cx q[2], q[1]
Gate(  879)	 h q[10]
Gate(  880)	 h q[11]
Gate(  881)	 t q[3]
Gate(  882)	 t q[10]
Gate(  883)	 t q[11]
Gate(  884)	cx q[10], q[3]
Gate(  885)	cx q[11], q[10]
Gate(  886)	cx q[3], q[11]
Gate(  887)	tdg q[10]
Gate(  888)	cx q[3], q[10]
Gate(  889)	tdg q[3]
Gate(  890)	tdg q[10]
Gate(  891)	 t q[11]
Gate(  892)	cx q[11], q[10]
Gate(  893)	cx q[3], q[11]
Gate(  894)	cx q[10], q[3]
Gate(  895)	 h q[11]
Gate(  896)	 h q[8]
Gate(  897)	 t q[0]
Gate(  898)	 t q[10]
Gate(  899)	 t q[8]
Gate(  900)	cx q[10], q[0]
Gate(  901)	cx q[8], q[10]
Gate(  902)	cx q[0], q[8]
Gate(  903)	tdg q[10]
Gate(  904)	cx q[0], q[10]
Gate(  905)	tdg q[0]
Gate(  906)	tdg q[10]
Gate(  907)	 t q[8]
Gate(  908)	cx q[8], q[10]
Gate(  909)	cx q[0], q[8]
Gate(  910)	cx q[10], q[0]
Gate(  911)	 h q[8]
Gate(  912)	 h q[10]
Gate(  913)	 t q[11]
Gate(  914)	 t q[9]
Gate(  915)	 t q[10]
Gate(  916)	cx q[9], q[11]
Gate(  917)	cx q[10], q[9]
Gate(  918)	cx q[11], q[10]
Gate(  919)	tdg q[9]
Gate(  920)	cx q[11], q[9]
Gate(  921)	tdg q[11]
Gate(  922)	tdg q[9]
Gate(  923)	 t q[10]
Gate(  924)	cx q[10], q[9]
Gate(  925)	cx q[11], q[10]
Gate(  926)	cx q[9], q[11]
Gate(  927)	 h q[10]
Gate(  928)	 h q[9]
Gate(  929)	 t q[7]
Gate(  930)	 t q[4]
Gate(  931)	 t q[9]
Gate(  932)	cx q[4], q[7]
Gate(  933)	cx q[9], q[4]
Gate(  934)	cx q[7], q[9]
Gate(  935)	tdg q[4]
Gate(  936)	cx q[7], q[4]
Gate(  937)	tdg q[7]
Gate(  938)	tdg q[4]
Gate(  939)	 t q[9]
Gate(  940)	cx q[9], q[4]
Gate(  941)	cx q[7], q[9]
Gate(  942)	cx q[4], q[7]
Gate(  943)	 h q[9]
Gate(  944)	 h q[4]
Gate(  945)	 t q[5]
Gate(  946)	 t q[6]
Gate(  947)	 t q[4]
Gate(  948)	cx q[6], q[5]
Gate(  949)	cx q[4], q[6]
Gate(  950)	cx q[5], q[4]
Gate(  951)	tdg q[6]
Gate(  952)	cx q[5], q[6]
Gate(  953)	tdg q[5]
Gate(  954)	tdg q[6]
Gate(  955)	 t q[4]
Gate(  956)	cx q[4], q[6]
Gate(  957)	cx q[5], q[4]
Gate(  958)	cx q[6], q[5]
Gate(  959)	 h q[4]
Gate(  960)	 h q[9]
Gate(  961)	 t q[7]
Gate(  962)	 t q[4]
Gate(  963)	 t q[9]
Gate(  964)	cx q[4], q[7]
Gate(  965)	cx q[9], q[4]
Gate(  966)	cx q[7], q[9]
Gate(  967)	tdg q[4]
Gate(  968)	cx q[7], q[4]
Gate(  969)	tdg q[7]
Gate(  970)	tdg q[4]
Gate(  971)	 t q[9]
Gate(  972)	cx q[9], q[4]
Gate(  973)	cx q[7], q[9]
Gate(  974)	cx q[4], q[7]
Gate(  975)	 h q[9]
Gate(  976)	 h q[10]
Gate(  977)	 t q[11]
Gate(  978)	 t q[9]
Gate(  979)	 t q[10]
Gate(  980)	cx q[9], q[11]
Gate(  981)	cx q[10], q[9]
Gate(  982)	cx q[11], q[10]
Gate(  983)	tdg q[9]
Gate(  984)	cx q[11], q[9]
Gate(  985)	tdg q[11]
Gate(  986)	tdg q[9]
Gate(  987)	 t q[10]
Gate(  988)	cx q[10], q[9]
Gate(  989)	cx q[11], q[10]
Gate(  990)	cx q[9], q[11]
Gate(  991)	 h q[10]
Gate(  992)	 h q[8]
Gate(  993)	 t q[0]
Gate(  994)	 t q[10]
Gate(  995)	 t q[8]
Gate(  996)	cx q[10], q[0]
Gate(  997)	cx q[8], q[10]
Gate(  998)	cx q[0], q[8]
Gate(  999)	tdg q[10]
Gate( 1000)	cx q[0], q[10]
Gate( 1001)	tdg q[0]
Gate( 1002)	tdg q[10]
Gate( 1003)	 t q[8]
Gate( 1004)	cx q[8], q[10]
Gate( 1005)	cx q[0], q[8]
Gate( 1006)	cx q[10], q[0]
Gate( 1007)	 h q[8]
Gate( 1008)	 h q[10]
Gate( 1009)	 t q[11]
Gate( 1010)	 t q[9]
Gate( 1011)	 t q[10]
Gate( 1012)	cx q[9], q[11]
Gate( 1013)	cx q[10], q[9]
Gate( 1014)	cx q[11], q[10]
Gate( 1015)	tdg q[9]
Gate( 1016)	cx q[11], q[9]
Gate( 1017)	tdg q[11]
Gate( 1018)	tdg q[9]
Gate( 1019)	 t q[10]
Gate( 1020)	cx q[10], q[9]
Gate( 1021)	cx q[11], q[10]
Gate( 1022)	cx q[9], q[11]
Gate( 1023)	 h q[10]
Gate( 1024)	 h q[9]
Gate( 1025)	 t q[7]
Gate( 1026)	 t q[4]
Gate( 1027)	 t q[9]
Gate( 1028)	cx q[4], q[7]
Gate( 1029)	cx q[9], q[4]
Gate( 1030)	cx q[7], q[9]
Gate( 1031)	tdg q[4]
Gate( 1032)	cx q[7], q[4]
Gate( 1033)	tdg q[7]
Gate( 1034)	tdg q[4]
Gate( 1035)	 t q[9]
Gate( 1036)	cx q[9], q[4]
Gate( 1037)	cx q[7], q[9]
Gate( 1038)	cx q[4], q[7]
Gate( 1039)	 h q[9]
Gate( 1040)	 h q[4]
Gate( 1041)	 t q[5]
Gate( 1042)	 t q[6]
Gate( 1043)	 t q[4]
Gate( 1044)	cx q[6], q[5]
Gate( 1045)	cx q[4], q[6]
Gate( 1046)	cx q[5], q[4]
Gate( 1047)	tdg q[6]
Gate( 1048)	cx q[5], q[6]
Gate( 1049)	tdg q[5]
Gate( 1050)	tdg q[6]
Gate( 1051)	 t q[4]
Gate( 1052)	cx q[4], q[6]
Gate( 1053)	cx q[5], q[4]
Gate( 1054)	cx q[6], q[5]
Gate( 1055)	 h q[4]
Gate( 1056)	 h q[9]
Gate( 1057)	 t q[7]
Gate( 1058)	 t q[4]
Gate( 1059)	 t q[9]
Gate( 1060)	cx q[4], q[7]
Gate( 1061)	cx q[9], q[4]
Gate( 1062)	cx q[7], q[9]
Gate( 1063)	tdg q[4]
Gate( 1064)	cx q[7], q[4]
Gate( 1065)	tdg q[7]
Gate( 1066)	tdg q[4]
Gate( 1067)	 t q[9]
Gate( 1068)	cx q[9], q[4]
Gate( 1069)	cx q[7], q[9]
Gate( 1070)	cx q[4], q[7]
Gate( 1071)	 h q[9]
Gate( 1072)	 h q[10]
Gate( 1073)	 t q[11]
Gate( 1074)	 t q[9]
Gate( 1075)	 t q[10]
Gate( 1076)	cx q[9], q[11]
Gate( 1077)	cx q[10], q[9]
Gate( 1078)	cx q[11], q[10]
Gate( 1079)	tdg q[9]
Gate( 1080)	cx q[11], q[9]
Gate( 1081)	tdg q[11]
Gate( 1082)	tdg q[9]
Gate( 1083)	 t q[10]
Gate( 1084)	cx q[10], q[9]
Gate( 1085)	cx q[11], q[10]
Gate( 1086)	cx q[9], q[11]
Gate( 1087)	 h q[10]
Gate( 1088)	 h q[0]
Gate( 1089)	 t q[4]
Gate( 1090)	 t q[11]
Gate( 1091)	 t q[0]
Gate( 1092)	cx q[11], q[4]
Gate( 1093)	cx q[0], q[11]
Gate( 1094)	cx q[4], q[0]
Gate( 1095)	tdg q[11]
Gate( 1096)	cx q[4], q[11]
Gate( 1097)	tdg q[4]
Gate( 1098)	tdg q[11]
Gate( 1099)	 t q[0]
Gate( 1100)	cx q[0], q[11]
Gate( 1101)	cx q[4], q[0]
Gate( 1102)	cx q[11], q[4]
Gate( 1103)	 h q[0]
Gate( 1104)	 h q[11]
Gate( 1105)	 t q[3]
Gate( 1106)	 t q[10]
Gate( 1107)	 t q[11]
Gate( 1108)	cx q[10], q[3]
Gate( 1109)	cx q[11], q[10]
Gate( 1110)	cx q[3], q[11]
Gate( 1111)	tdg q[10]
Gate( 1112)	cx q[3], q[10]
Gate( 1113)	tdg q[3]
Gate( 1114)	tdg q[10]
Gate( 1115)	 t q[11]
Gate( 1116)	cx q[11], q[10]
Gate( 1117)	cx q[3], q[11]
Gate( 1118)	cx q[10], q[3]
Gate( 1119)	 h q[11]
Gate( 1120)	 h q[10]
Gate( 1121)	 t q[1]
Gate( 1122)	 t q[2]
Gate( 1123)	 t q[10]
Gate( 1124)	cx q[2], q[1]
Gate( 1125)	cx q[10], q[2]
Gate( 1126)	cx q[1], q[10]
Gate( 1127)	tdg q[2]
Gate( 1128)	cx q[1], q[2]
Gate( 1129)	tdg q[1]
Gate( 1130)	tdg q[2]
Gate( 1131)	 t q[10]
Gate( 1132)	cx q[10], q[2]
Gate( 1133)	cx q[1], q[10]
Gate( 1134)	cx q[2], q[1]
Gate( 1135)	 h q[10]
Gate( 1136)	 h q[11]
Gate( 1137)	 t q[3]
Gate( 1138)	 t q[10]
Gate( 1139)	 t q[11]
Gate( 1140)	cx q[10], q[3]
Gate( 1141)	cx q[11], q[10]
Gate( 1142)	cx q[3], q[11]
Gate( 1143)	tdg q[10]
Gate( 1144)	cx q[3], q[10]
Gate( 1145)	tdg q[3]
Gate( 1146)	tdg q[10]
Gate( 1147)	 t q[11]
Gate( 1148)	cx q[11], q[10]
Gate( 1149)	cx q[3], q[11]
Gate( 1150)	cx q[10], q[3]
Gate( 1151)	 h q[11]
Gate( 1152)	 h q[0]
Gate( 1153)	 t q[4]
Gate( 1154)	 t q[11]
Gate( 1155)	 t q[0]
Gate( 1156)	cx q[11], q[4]
Gate( 1157)	cx q[0], q[11]
Gate( 1158)	cx q[4], q[0]
Gate( 1159)	tdg q[11]
Gate( 1160)	cx q[4], q[11]
Gate( 1161)	tdg q[4]
Gate( 1162)	tdg q[11]
Gate( 1163)	 t q[0]
Gate( 1164)	cx q[0], q[11]
Gate( 1165)	cx q[4], q[0]
Gate( 1166)	cx q[11], q[4]
Gate( 1167)	 h q[0]
Gate( 1168)	 h q[11]
Gate( 1169)	 t q[3]
Gate( 1170)	 t q[10]
Gate( 1171)	 t q[11]
Gate( 1172)	cx q[10], q[3]
Gate( 1173)	cx q[11], q[10]
Gate( 1174)	cx q[3], q[11]
Gate( 1175)	tdg q[10]
Gate( 1176)	cx q[3], q[10]
Gate( 1177)	tdg q[3]
Gate( 1178)	tdg q[10]
Gate( 1179)	 t q[11]
Gate( 1180)	cx q[11], q[10]
Gate( 1181)	cx q[3], q[11]
Gate( 1182)	cx q[10], q[3]
Gate( 1183)	 h q[11]
Gate( 1184)	 h q[10]
Gate( 1185)	 t q[1]
Gate( 1186)	 t q[2]
Gate( 1187)	 t q[10]
Gate( 1188)	cx q[2], q[1]
Gate( 1189)	cx q[10], q[2]
Gate( 1190)	cx q[1], q[10]
Gate( 1191)	tdg q[2]
Gate( 1192)	cx q[1], q[2]
Gate( 1193)	tdg q[1]
Gate( 1194)	tdg q[2]
Gate( 1195)	 t q[10]
Gate( 1196)	cx q[10], q[2]
Gate( 1197)	cx q[1], q[10]
Gate( 1198)	cx q[2], q[1]
Gate( 1199)	 h q[10]
Gate( 1200)	 h q[11]
Gate( 1201)	 t q[3]
Gate( 1202)	 t q[10]
Gate( 1203)	 t q[11]
Gate( 1204)	cx q[10], q[3]
Gate( 1205)	cx q[11], q[10]
Gate( 1206)	cx q[3], q[11]
Gate( 1207)	tdg q[10]
Gate( 1208)	cx q[3], q[10]
Gate( 1209)	tdg q[3]
Gate( 1210)	tdg q[10]
Gate( 1211)	 t q[11]
Gate( 1212)	cx q[11], q[10]
Gate( 1213)	cx q[3], q[11]
Gate( 1214)	cx q[10], q[3]
Gate( 1215)	 h q[11]
Gate( 1216)	 h q[8]
Gate( 1217)	 t q[0]
Gate( 1218)	 t q[10]
Gate( 1219)	 t q[8]
Gate( 1220)	cx q[10], q[0]
Gate( 1221)	cx q[8], q[10]
Gate( 1222)	cx q[0], q[8]
Gate( 1223)	tdg q[10]
Gate( 1224)	cx q[0], q[10]
Gate( 1225)	tdg q[0]
Gate( 1226)	tdg q[10]
Gate( 1227)	 t q[8]
Gate( 1228)	cx q[8], q[10]
Gate( 1229)	cx q[0], q[8]
Gate( 1230)	cx q[10], q[0]
Gate( 1231)	 h q[8]
Gate( 1232)	 h q[10]
Gate( 1233)	 t q[11]
Gate( 1234)	 t q[9]
Gate( 1235)	 t q[10]
Gate( 1236)	cx q[9], q[11]
Gate( 1237)	cx q[10], q[9]
Gate( 1238)	cx q[11], q[10]
Gate( 1239)	tdg q[9]
Gate( 1240)	cx q[11], q[9]
Gate( 1241)	tdg q[11]
Gate( 1242)	tdg q[9]
Gate( 1243)	 t q[10]
Gate( 1244)	cx q[10], q[9]
Gate( 1245)	cx q[11], q[10]
Gate( 1246)	cx q[9], q[11]
Gate( 1247)	 h q[10]
Gate( 1248)	 h q[9]
Gate( 1249)	 t q[7]
Gate( 1250)	 t q[4]
Gate( 1251)	 t q[9]
Gate( 1252)	cx q[4], q[7]
Gate( 1253)	cx q[9], q[4]
Gate( 1254)	cx q[7], q[9]
Gate( 1255)	tdg q[4]
Gate( 1256)	cx q[7], q[4]
Gate( 1257)	tdg q[7]
Gate( 1258)	tdg q[4]
Gate( 1259)	 t q[9]
Gate( 1260)	cx q[9], q[4]
Gate( 1261)	cx q[7], q[9]
Gate( 1262)	cx q[4], q[7]
Gate( 1263)	 h q[9]
Gate( 1264)	 h q[4]
Gate( 1265)	 t q[5]
Gate( 1266)	 t q[6]
Gate( 1267)	 t q[4]
Gate( 1268)	cx q[6], q[5]
Gate( 1269)	cx q[4], q[6]
Gate( 1270)	cx q[5], q[4]
Gate( 1271)	tdg q[6]
Gate( 1272)	cx q[5], q[6]
Gate( 1273)	tdg q[5]
Gate( 1274)	tdg q[6]
Gate( 1275)	 t q[4]
Gate( 1276)	cx q[4], q[6]
Gate( 1277)	cx q[5], q[4]
Gate( 1278)	cx q[6], q[5]
Gate( 1279)	 h q[4]
Gate( 1280)	 h q[9]
Gate( 1281)	 t q[7]
Gate( 1282)	 t q[4]
Gate( 1283)	 t q[9]
Gate( 1284)	cx q[4], q[7]
Gate( 1285)	cx q[9], q[4]
Gate( 1286)	cx q[7], q[9]
Gate( 1287)	tdg q[4]
Gate( 1288)	cx q[7], q[4]
Gate( 1289)	tdg q[7]
Gate( 1290)	tdg q[4]
Gate( 1291)	 t q[9]
Gate( 1292)	cx q[9], q[4]
Gate( 1293)	cx q[7], q[9]
Gate( 1294)	cx q[4], q[7]
Gate( 1295)	 h q[9]
Gate( 1296)	 h q[10]
Gate( 1297)	 t q[11]
Gate( 1298)	 t q[9]
Gate( 1299)	 t q[10]
Gate( 1300)	cx q[9], q[11]
Gate( 1301)	cx q[10], q[9]
Gate( 1302)	cx q[11], q[10]
Gate( 1303)	tdg q[9]
Gate( 1304)	cx q[11], q[9]
Gate( 1305)	tdg q[11]
Gate( 1306)	tdg q[9]
Gate( 1307)	 t q[10]
Gate( 1308)	cx q[10], q[9]
Gate( 1309)	cx q[11], q[10]
Gate( 1310)	cx q[9], q[11]
Gate( 1311)	 h q[10]
Gate( 1312)	 h q[8]
Gate( 1313)	 t q[0]
Gate( 1314)	 t q[10]
Gate( 1315)	 t q[8]
Gate( 1316)	cx q[10], q[0]
Gate( 1317)	cx q[8], q[10]
Gate( 1318)	cx q[0], q[8]
Gate( 1319)	tdg q[10]
Gate( 1320)	cx q[0], q[10]
Gate( 1321)	tdg q[0]
Gate( 1322)	tdg q[10]
Gate( 1323)	 t q[8]
Gate( 1324)	cx q[8], q[10]
Gate( 1325)	cx q[0], q[8]
Gate( 1326)	cx q[10], q[0]
Gate( 1327)	 h q[8]
Gate( 1328)	 h q[10]
Gate( 1329)	 t q[11]
Gate( 1330)	 t q[9]
Gate( 1331)	 t q[10]
Gate( 1332)	cx q[9], q[11]
Gate( 1333)	cx q[10], q[9]
Gate( 1334)	cx q[11], q[10]
Gate( 1335)	tdg q[9]
Gate( 1336)	cx q[11], q[9]
Gate( 1337)	tdg q[11]
Gate( 1338)	tdg q[9]
Gate( 1339)	 t q[10]
Gate( 1340)	cx q[10], q[9]
Gate( 1341)	cx q[11], q[10]
Gate( 1342)	cx q[9], q[11]
Gate( 1343)	 h q[10]
Gate( 1344)	 h q[9]
Gate( 1345)	 t q[7]
Gate( 1346)	 t q[4]
Gate( 1347)	 t q[9]
Gate( 1348)	cx q[4], q[7]
Gate( 1349)	cx q[9], q[4]
Gate( 1350)	cx q[7], q[9]
Gate( 1351)	tdg q[4]
Gate( 1352)	cx q[7], q[4]
Gate( 1353)	tdg q[7]
Gate( 1354)	tdg q[4]
Gate( 1355)	 t q[9]
Gate( 1356)	cx q[9], q[4]
Gate( 1357)	cx q[7], q[9]
Gate( 1358)	cx q[4], q[7]
Gate( 1359)	 h q[9]
Gate( 1360)	 h q[4]
Gate( 1361)	 t q[5]
Gate( 1362)	 t q[6]
Gate( 1363)	 t q[4]
Gate( 1364)	cx q[6], q[5]
Gate( 1365)	cx q[4], q[6]
Gate( 1366)	cx q[5], q[4]
Gate( 1367)	tdg q[6]
Gate( 1368)	cx q[5], q[6]
Gate( 1369)	tdg q[5]
Gate( 1370)	tdg q[6]
Gate( 1371)	 t q[4]
Gate( 1372)	cx q[4], q[6]
Gate( 1373)	cx q[5], q[4]
Gate( 1374)	cx q[6], q[5]
Gate( 1375)	 h q[4]
Gate( 1376)	 h q[9]
Gate( 1377)	 t q[7]
Gate( 1378)	 t q[4]
Gate( 1379)	 t q[9]
Gate( 1380)	cx q[4], q[7]
Gate( 1381)	cx q[9], q[4]
Gate( 1382)	cx q[7], q[9]
Gate( 1383)	tdg q[4]
Gate( 1384)	cx q[7], q[4]
Gate( 1385)	tdg q[7]
Gate( 1386)	tdg q[4]
Gate( 1387)	 t q[9]
Gate( 1388)	cx q[9], q[4]
Gate( 1389)	cx q[7], q[9]
Gate( 1390)	cx q[4], q[7]
Gate( 1391)	 h q[9]
Gate( 1392)	 h q[10]
Gate( 1393)	 t q[11]
Gate( 1394)	 t q[9]
Gate( 1395)	 t q[10]
Gate( 1396)	cx q[9], q[11]
Gate( 1397)	cx q[10], q[9]
Gate( 1398)	cx q[11], q[10]
Gate( 1399)	tdg q[9]
Gate( 1400)	cx q[11], q[9]
Gate( 1401)	tdg q[11]
Gate( 1402)	tdg q[9]
Gate( 1403)	 t q[10]
Gate( 1404)	cx q[10], q[9]
Gate( 1405)	cx q[11], q[10]
Gate( 1406)	cx q[9], q[11]
Gate( 1407)	 h q[10]
Gate( 1408)	 h q[0]
Gate( 1409)	 t q[3]
Gate( 1410)	 t q[11]
Gate( 1411)	 t q[0]
Gate( 1412)	cx q[11], q[3]
Gate( 1413)	cx q[0], q[11]
Gate( 1414)	cx q[3], q[0]
Gate( 1415)	tdg q[11]
Gate( 1416)	cx q[3], q[11]
Gate( 1417)	tdg q[3]
Gate( 1418)	tdg q[11]
Gate( 1419)	 t q[0]
Gate( 1420)	cx q[0], q[11]
Gate( 1421)	cx q[3], q[0]
Gate( 1422)	cx q[11], q[3]
Gate( 1423)	 h q[0]
Gate( 1424)	 h q[11]
Gate( 1425)	 t q[1]
Gate( 1426)	 t q[2]
Gate( 1427)	 t q[11]
Gate( 1428)	cx q[2], q[1]
Gate( 1429)	cx q[11], q[2]
Gate( 1430)	cx q[1], q[11]
Gate( 1431)	tdg q[2]
Gate( 1432)	cx q[1], q[2]
Gate( 1433)	tdg q[1]
Gate( 1434)	tdg q[2]
Gate( 1435)	 t q[11]
Gate( 1436)	cx q[11], q[2]
Gate( 1437)	cx q[1], q[11]
Gate( 1438)	cx q[2], q[1]
Gate( 1439)	 h q[11]
Gate( 1440)	 h q[0]
Gate( 1441)	 t q[3]
Gate( 1442)	 t q[11]
Gate( 1443)	 t q[0]
Gate( 1444)	cx q[11], q[3]
Gate( 1445)	cx q[0], q[11]
Gate( 1446)	cx q[3], q[0]
Gate( 1447)	tdg q[11]
Gate( 1448)	cx q[3], q[11]
Gate( 1449)	tdg q[3]
Gate( 1450)	tdg q[11]
Gate( 1451)	 t q[0]
Gate( 1452)	cx q[0], q[11]
Gate( 1453)	cx q[3], q[0]
Gate( 1454)	cx q[11], q[3]
Gate( 1455)	 h q[0]
Gate( 1456)	 h q[11]
Gate( 1457)	 t q[1]
Gate( 1458)	 t q[2]
Gate( 1459)	 t q[11]
Gate( 1460)	cx q[2], q[1]
Gate( 1461)	cx q[11], q[2]
Gate( 1462)	cx q[1], q[11]
Gate( 1463)	tdg q[2]
Gate( 1464)	cx q[1], q[2]
Gate( 1465)	tdg q[1]
Gate( 1466)	tdg q[2]
Gate( 1467)	 t q[11]
Gate( 1468)	cx q[11], q[2]
Gate( 1469)	cx q[1], q[11]
Gate( 1470)	cx q[2], q[1]
Gate( 1471)	 h q[11]
Gate( 1472)	 h q[7]
Gate( 1473)	 t q[0]
Gate( 1474)	 t q[10]
Gate( 1475)	 t q[7]
Gate( 1476)	cx q[10], q[0]
Gate( 1477)	cx q[7], q[10]
Gate( 1478)	cx q[0], q[7]
Gate( 1479)	tdg q[10]
Gate( 1480)	cx q[0], q[10]
Gate( 1481)	tdg q[0]
Gate( 1482)	tdg q[10]
Gate( 1483)	 t q[7]
Gate( 1484)	cx q[7], q[10]
Gate( 1485)	cx q[0], q[7]
Gate( 1486)	cx q[10], q[0]
Gate( 1487)	 h q[7]
Gate( 1488)	 h q[10]
Gate( 1489)	 t q[11]
Gate( 1490)	 t q[9]
Gate( 1491)	 t q[10]
Gate( 1492)	cx q[9], q[11]
Gate( 1493)	cx q[10], q[9]
Gate( 1494)	cx q[11], q[10]
Gate( 1495)	tdg q[9]
Gate( 1496)	cx q[11], q[9]
Gate( 1497)	tdg q[11]
Gate( 1498)	tdg q[9]
Gate( 1499)	 t q[10]
Gate( 1500)	cx q[10], q[9]
Gate( 1501)	cx q[11], q[10]
Gate( 1502)	cx q[9], q[11]
Gate( 1503)	 h q[10]
Gate( 1504)	 h q[9]
Gate( 1505)	 t q[6]
Gate( 1506)	 t q[8]
Gate( 1507)	 t q[9]
Gate( 1508)	cx q[8], q[6]
Gate( 1509)	cx q[9], q[8]
Gate( 1510)	cx q[6], q[9]
Gate( 1511)	tdg q[8]
Gate( 1512)	cx q[6], q[8]
Gate( 1513)	tdg q[6]
Gate( 1514)	tdg q[8]
Gate( 1515)	 t q[9]
Gate( 1516)	cx q[9], q[8]
Gate( 1517)	cx q[6], q[9]
Gate( 1518)	cx q[8], q[6]
Gate( 1519)	 h q[9]
Gate( 1520)	 h q[8]
Gate( 1521)	 t q[4]
Gate( 1522)	 t q[5]
Gate( 1523)	 t q[8]
Gate( 1524)	cx q[5], q[4]
Gate( 1525)	cx q[8], q[5]
Gate( 1526)	cx q[4], q[8]
Gate( 1527)	tdg q[5]
Gate( 1528)	cx q[4], q[5]
Gate( 1529)	tdg q[4]
Gate( 1530)	tdg q[5]
Gate( 1531)	 t q[8]
Gate( 1532)	cx q[8], q[5]
Gate( 1533)	cx q[4], q[8]
Gate( 1534)	cx q[5], q[4]
Gate( 1535)	 h q[8]
Gate( 1536)	 h q[9]
Gate( 1537)	 t q[6]
Gate( 1538)	 t q[8]
Gate( 1539)	 t q[9]
Gate( 1540)	cx q[8], q[6]
Gate( 1541)	cx q[9], q[8]
Gate( 1542)	cx q[6], q[9]
Gate( 1543)	tdg q[8]
Gate( 1544)	cx q[6], q[8]
Gate( 1545)	tdg q[6]
Gate( 1546)	tdg q[8]
Gate( 1547)	 t q[9]
Gate( 1548)	cx q[9], q[8]
Gate( 1549)	cx q[6], q[9]
Gate( 1550)	cx q[8], q[6]
Gate( 1551)	 h q[9]
Gate( 1552)	 h q[10]
Gate( 1553)	 t q[11]
Gate( 1554)	 t q[9]
Gate( 1555)	 t q[10]
Gate( 1556)	cx q[9], q[11]
Gate( 1557)	cx q[10], q[9]
Gate( 1558)	cx q[11], q[10]
Gate( 1559)	tdg q[9]
Gate( 1560)	cx q[11], q[9]
Gate( 1561)	tdg q[11]
Gate( 1562)	tdg q[9]
Gate( 1563)	 t q[10]
Gate( 1564)	cx q[10], q[9]
Gate( 1565)	cx q[11], q[10]
Gate( 1566)	cx q[9], q[11]
Gate( 1567)	 h q[10]
Gate( 1568)	 h q[7]
Gate( 1569)	 t q[0]
Gate( 1570)	 t q[10]
Gate( 1571)	 t q[7]
Gate( 1572)	cx q[10], q[0]
Gate( 1573)	cx q[7], q[10]
Gate( 1574)	cx q[0], q[7]
Gate( 1575)	tdg q[10]
Gate( 1576)	cx q[0], q[10]
Gate( 1577)	tdg q[0]
Gate( 1578)	tdg q[10]
Gate( 1579)	 t q[7]
Gate( 1580)	cx q[7], q[10]
Gate( 1581)	cx q[0], q[7]
Gate( 1582)	cx q[10], q[0]
Gate( 1583)	 h q[7]
Gate( 1584)	 h q[10]
Gate( 1585)	 t q[11]
Gate( 1586)	 t q[9]
Gate( 1587)	 t q[10]
Gate( 1588)	cx q[9], q[11]
Gate( 1589)	cx q[10], q[9]
Gate( 1590)	cx q[11], q[10]
Gate( 1591)	tdg q[9]
Gate( 1592)	cx q[11], q[9]
Gate( 1593)	tdg q[11]
Gate( 1594)	tdg q[9]
Gate( 1595)	 t q[10]
Gate( 1596)	cx q[10], q[9]
Gate( 1597)	cx q[11], q[10]
Gate( 1598)	cx q[9], q[11]
Gate( 1599)	 h q[10]
Gate( 1600)	 h q[9]
Gate( 1601)	 t q[6]
Gate( 1602)	 t q[8]
Gate( 1603)	 t q[9]
Gate( 1604)	cx q[8], q[6]
Gate( 1605)	cx q[9], q[8]
Gate( 1606)	cx q[6], q[9]
Gate( 1607)	tdg q[8]
