
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[1]
Gate( 6550)	cx q[10], q[5]
Gate( 6551)	 h q[7]
Gate( 6552)	 h q[10]
Gate( 6553)	 t q[8]
Gate( 6554)	 t q[6]
Gate( 6555)	 t q[10]
Gate( 6556)	cx q[6], q[8]
Gate( 6557)	cx q[10], q[6]
Gate( 6558)	cx q[8], q[10]
Gate( 6559)	tdg q[6]
Gate( 6560)	cx q[8], q[6]
Gate( 6561)	tdg q[8]
Gate( 6562)	tdg q[6]
Gate( 6563)	 t q[10]
Gate( 6564)	cx q[10], q[6]
Gate( 6565)	cx q[8], q[10]
Gate( 6566)	cx q[6], q[8]
Gate( 6567)	 h q[10]
Gate( 6568)	 h q[7]
Gate( 6569)	 t q[5]
Gate( 6570)	 t q[10]
Gate( 6571)	 t q[7]
Gate( 6572)	cx q[10], q[5]
Gate( 6573)	cx q[7], q[10]
Gate( 6574)	cx q[5], q[7]
Gate( 6575)	tdg q[10]
Gate( 6576)	cx q[5], q[10]
Gate( 6577)	tdg q[5]
Gate( 6578)	tdg q[10]
Gate( 6579)	 t q[7]
Gate( 6580)	cx q[7], q[10]
Gate( 6581)	cx q[5], q[7]
Gate( 6582)	cx q[10], q[5]
Gate( 6583)	 h q[7]
Gate( 6584)	 h q[10]
Gate( 6585)	 t q[8]
Gate( 6586)	 t q[6]
Gate( 6587)	 t q[10]
Gate( 6588)	cx q[6], q[8]
Gate( 6589)	cx q[10], q[6]
Gate( 6590)	cx q[8], q[10]
Gate( 6591)	tdg q[6]
Gate( 6592)	cx q[8], q[6]
Gate( 6593)	tdg q[8]
Gate( 6594)	tdg q[6]
Gate( 6595)	 t q[10]
Gate( 6596)	cx q[10], q[6]
Gate( 6597)	cx q[8], q[10]
Gate( 6598)	cx q[6], q[8]
Gate( 6599)	 h q[10]
Gate( 6600)	 h q[0]
Gate( 6601)	 t q[7]
Gate( 6602)	 t q[10]
Gate( 6603)	 t q[0]
Gate( 6604)	cx q[10], q[7]
Gate( 6605)	cx q[0], q[10]
Gate( 6606)	cx q[7], q[0]
Gate( 6607)	tdg q[10]
Gate( 6608)	cx q[7], q[10]
Gate( 6609)	tdg q[7]
Gate( 6610)	tdg q[10]
Gate( 6611)	 t q[0]
Gate( 6612)	cx q[0], q[10]
Gate( 6613)	cx q[7], q[0]
Gate( 6614)	cx q[10], q[7]
Gate( 6615)	 h q[0]
Gate( 6616)	 h q[10]
Gate( 6617)	 t q[1]
Gate( 6618)	 t q[9]
Gate( 6619)	 t q[10]
Gate( 6620)	cx q[9], q[1]
Gate( 6621)	cx q[10], q[9]
Gate( 6622)	cx q[1], q[10]
Gate( 6623)	tdg q[9]
Gate( 6624)	cx q[1], q[9]
Gate( 6625)	tdg q[1]
Gate( 6626)	tdg q[9]
Gate( 6627)	 t q[10]
Gate( 6628)	cx q[10], q[9]
Gate( 6629)	cx q[1], q[10]
Gate( 6630)	cx q[9], q[1]
Gate( 6631)	 h q[10]
Gate( 6632)	 h q[9]
Gate( 6633)	 t q[2]
Gate( 6634)	 t q[8]
Gate( 6635)	 t q[9]
Gate( 6636)	cx q[8], q[2]
Gate( 6637)	cx q[9], q[8]
Gate( 6638)	cx q[2], q[9]
Gate( 6639)	tdg q[8]
Gate( 6640)	cx q[2], q[8]
Gate( 6641)	tdg q[2]
Gate( 6642)	tdg q[8]
Gate( 6643)	 t q[9]
Gate( 6644)	cx q[9], q[8]
Gate( 6645)	cx q[2], q[9]
Gate( 6646)	cx q[8], q[2]
Gate( 6647)	 h q[9]
Gate( 6648)	 h q[8]
Gate( 6649)	 t q[4]
Gate( 6650)	 t q[3]
Gate( 6651)	 t q[8]
Gate( 6652)	cx q[3], q[4]
Gate( 6653)	cx q[8], q[3]
Gate( 6654)	cx q[4], q[8]
Gate( 6655)	tdg q[3]
Gate( 6656)	cx q[4], q[3]
Gate( 6657)	tdg q[4]
Gate( 6658)	tdg q[3]
Gate( 6659)	 t q[8]
Gate( 6660)	cx q[8], q[3]
Gate( 6661)	cx q[4], q[8]
Gate( 6662)	cx q[3], q[4]
Gate( 6663)	 h q[8]
Gate( 6664)	 h q[9]
Gate( 6665)	 t q[2]
Gate( 6666)	 t q[8]
Gate( 6667)	 t q[9]
Gate( 6668)	cx q[8], q[2]
Gate( 6669)	cx q[9], q[8]
Gate( 6670)	cx q[2], q[9]
Gate( 6671)	tdg q[8]
Gate( 6672)	cx q[2], q[8]
Gate( 6673)	tdg q[2]
Gate( 6674)	tdg q[8]
Gate( 6675)	 t q[9]
Gate( 6676)	cx q[9], q[8]
Gate( 6677)	cx q[2], q[9]
Gate( 6678)	cx q[8], q[2]
Gate( 6679)	 h q[9]
Gate( 6680)	 h q[10]
Gate( 6681)	 t q[1]
Gate( 6682)	 t q[9]
Gate( 6683)	 t q[10]
Gate( 6684)	cx q[9], q[1]
Gate( 6685)	cx q[10], q[9]
Gate( 6686)	cx q[1], q[10]
Gate( 6687)	tdg q[9]
Gate( 6688)	cx q[1], q[9]
Gate( 6689)	tdg q[1]
Gate( 6690)	tdg q[9]
Gate( 6691)	 t q[10]
Gate( 6692)	cx q[10], q[9]
Gate( 6693)	cx q[1], q[10]
Gate( 6694)	cx q[9], q[1]
Gate( 6695)	 h q[10]
Gate( 6696)	 h q[0]
Gate( 6697)	 t q[7]
Gate( 6698)	 t q[10]
Gate( 6699)	 t q[0]
Gate( 6700)	cx q[10], q[7]
Gate( 6701)	cx q[0], q[10]
Gate( 6702)	cx q[7], q[0]
Gate( 6703)	tdg q[10]
Gate( 6704)	cx q[7], q[10]
Gate( 6705)	tdg q[7]
Gate( 6706)	tdg q[10]
Gate( 6707)	 t q[0]
Gate( 6708)	cx q[0], q[10]
Gate( 6709)	cx q[7], q[0]
Gate( 6710)	cx q[10], q[7]
Gate( 6711)	 h q[0]
Gate( 6712)	 h q[10]
Gate( 6713)	 t q[1]
Gate( 6714)	 t q[9]
Gate( 6715)	 t q[10]
Gate( 6716)	cx q[9], q[1]
Gate( 6717)	cx q[10], q[9]
Gate( 6718)	cx q[1], q[10]
Gate( 6719)	tdg q[9]
Gate( 6720)	cx q[1], q[9]
Gate( 6721)	tdg q[1]
Gate( 6722)	tdg q[9]
Gate( 6723)	 t q[10]
Gate( 6724)	cx q[10], q[9]
Gate( 6725)	cx q[1], q[10]
Gate( 6726)	cx q[9], q[1]
Gate( 6727)	 h q[10]
Gate( 6728)	 h q[9]
Gate( 6729)	 t q[2]
Gate( 6730)	 t q[8]
Gate( 6731)	 t q[9]
Gate( 6732)	cx q[8], q[2]
Gate( 6733)	cx q[9], q[8]
Gate( 6734)	cx q[2], q[9]
Gate( 6735)	tdg q[8]
Gate( 6736)	cx q[2], q[8]
Gate( 6737)	tdg q[2]
Gate( 6738)	tdg q[8]
Gate( 6739)	 t q[9]
Gate( 6740)	cx q[9], q[8]
Gate( 6741)	cx q[2], q[9]
Gate( 6742)	cx q[8], q[2]
Gate( 6743)	 h q[9]
Gate( 6744)	 h q[8]
Gate( 6745)	 t q[4]
Gate( 6746)	 t q[3]
Gate( 6747)	 t q[8]
Gate( 6748)	cx q[3], q[4]
Gate( 6749)	cx q[8], q[3]
Gate( 6750)	cx q[4], q[8]
Gate( 6751)	tdg q[3]
Gate( 6752)	cx q[4], q[3]
Gate( 6753)	tdg q[4]
Gate( 6754)	tdg q[3]
Gate( 6755)	 t q[8]
Gate( 6756)	cx q[8], q[3]
Gate( 6757)	cx q[4], q[8]
Gate( 6758)	cx q[3], q[4]
Gate( 6759)	 h q[8]
Gate( 6760)	 h q[9]
Gate( 6761)	 t q[2]
Gate( 6762)	 t q[8]
Gate( 6763)	 t q[9]
Gate( 6764)	cx q[8], q[2]
Gate( 6765)	cx q[9], q[8]
Gate( 6766)	cx q[2], q[9]
Gate( 6767)	tdg q[8]
Gate( 6768)	cx q[2], q[8]
Gate( 6769)	tdg q[2]
Gate( 6770)	tdg q[8]
Gate( 6771)	 t q[9]
Gate( 6772)	cx q[9], q[8]
Gate( 6773)	cx q[2], q[9]
Gate( 6774)	cx q[8], q[2]
Gate( 6775)	 h q[9]
Gate( 6776)	 h q[10]
Gate( 6777)	 t q[1]
Gate( 6778)	 t q[9]
Gate( 6779)	 t q[10]
Gate( 6780)	cx q[9], q[1]
Gate( 6781)	cx q[10], q[9]
Gate( 6782)	cx q[1], q[10]
Gate( 6783)	tdg q[9]
Gate( 6784)	cx q[1], q[9]
Gate( 6785)	tdg q[1]
Gate( 6786)	tdg q[9]
Gate( 6787)	 t q[10]
Gate( 6788)	cx q[10], q[9]
Gate( 6789)	cx q[1], q[10]
Gate( 6790)	cx q[9], q[1]
Gate( 6791)	 h q[10]
Gate( 6792)	 x q[1]
Gate( 6793)	 h q[10]
Gate( 6794)	 t q[6]
Gate( 6795)	 t q[5]
Gate( 6796)	 t q[10]
Gate( 6797)	cx q[5], q[6]
Gate( 6798)	cx q[10], q[5]
Gate( 6799)	cx q[6], q[10]
Gate( 6800)	tdg q[5]
Gate( 6801)	cx q[6], q[5]
Gate( 6802)	tdg q[6]
Gate( 6803)	tdg q[5]
Gate( 6804)	 t q[10]
Gate( 6805)	cx q[10], q[5]
Gate( 6806)	cx q[6], q[10]
Gate( 6807)	cx q[5], q[6]
Gate( 6808)	 h q[10]
Gate( 6809)	 h q[5]
Gate( 6810)	 t q[7]
Gate( 6811)	 t q[4]
Gate( 6812)	 t q[5]
Gate( 6813)	cx q[4], q[7]
Gate( 6814)	cx q[5], q[4]
Gate( 6815)	cx q[7], q[5]
Gate( 6816)	tdg q[4]
Gate( 6817)	cx q[7], q[4]
Gate( 6818)	tdg q[7]
Gate( 6819)	tdg q[4]
Gate( 6820)	 t q[5]
Gate( 6821)	cx q[5], q[4]
Gate( 6822)	cx q[7], q[5]
Gate( 6823)	cx q[4], q[7]
Gate( 6824)	 h q[5]
Gate( 6825)	 h q[4]
Gate( 6826)	 t q[9]
Gate( 6827)	 t q[8]
Gate( 6828)	 t q[4]
Gate( 6829)	cx q[8], q[9]
Gate( 6830)	cx q[4], q[8]
Gate( 6831)	cx q[9], q[4]
Gate( 6832)	tdg q[8]
Gate( 6833)	cx q[9], q[8]
Gate( 6834)	tdg q[9]
Gate( 6835)	tdg q[8]
Gate( 6836)	 t q[4]
Gate( 6837)	cx q[4], q[8]
Gate( 6838)	cx q[9], q[4]
Gate( 6839)	cx q[8], q[9]
Gate( 6840)	 h q[4]
Gate( 6841)	 h q[5]
Gate( 6842)	 t q[7]
Gate( 6843)	 t q[4]
Gate( 6844)	 t q[5]
Gate( 6845)	cx q[4], q[7]
Gate( 6846)	cx q[5], q[4]
Gate( 6847)	cx q[7], q[5]
Gate( 6848)	tdg q[4]
Gate( 6849)	cx q[7], q[4]
Gate( 6850)	tdg q[7]
Gate( 6851)	tdg q[4]
Gate( 6852)	 t q[5]
Gate( 6853)	cx q[5], q[4]
Gate( 6854)	cx q[7], q[5]
Gate( 6855)	cx q[4], q[7]
Gate( 6856)	 h q[5]
Gate( 6857)	 h q[10]
Gate( 6858)	 t q[6]
Gate( 6859)	 t q[5]
Gate( 6860)	 t q[10]
Gate( 6861)	cx q[5], q[6]
Gate( 6862)	cx q[10], q[5]
Gate( 6863)	cx q[6], q[10]
Gate( 6864)	tdg q[5]
Gate( 6865)	cx q[6], q[5]
Gate( 6866)	tdg q[6]
Gate( 6867)	tdg q[5]
Gate( 6868)	 t q[10]
Gate( 6869)	cx q[10], q[5]
Gate( 6870)	cx q[6], q[10]
Gate( 6871)	cx q[5], q[6]
Gate( 6872)	 h q[10]
Gate( 6873)	 h q[5]
Gate( 6874)	 t q[7]
Gate( 6875)	 t q[4]
Gate( 6876)	 t q[5]
Gate( 6877)	cx q[4], q[7]
Gate( 6878)	cx q[5], q[4]
Gate( 6879)	cx q[7], q[5]
Gate( 6880)	tdg q[4]
Gate( 6881)	cx q[7], q[4]
Gate( 6882)	tdg q[7]
Gate( 6883)	tdg q[4]
Gate( 6884)	 t q[5]
Gate( 6885)	cx q[5], q[4]
Gate( 6886)	cx q[7], q[5]
Gate( 6887)	cx q[4], q[7]
Gate( 6888)	 h q[5]
Gate( 6889)	 h q[4]
Gate( 6890)	 t q[9]
Gate( 6891)	 t q[8]
Gate( 6892)	 t q[4]
Gate( 6893)	cx q[8], q[9]
Gate( 6894)	cx q[4], q[8]
Gate( 6895)	cx q[9], q[4]
Gate( 6896)	tdg q[8]
Gate( 6897)	cx q[9], q[8]
Gate( 6898)	tdg q[9]
Gate( 6899)	tdg q[8]
Gate( 6900)	 t q[4]
Gate( 6901)	cx q[4], q[8]
Gate( 6902)	cx q[9], q[4]
Gate( 6903)	cx q[8], q[9]
Gate( 6904)	 h q[4]
Gate( 6905)	 h q[5]
Gate( 6906)	 t q[7]
Gate( 6907)	 t q[4]
Gate( 6908)	 t q[5]
Gate( 6909)	cx q[4], q[7]
Gate( 6910)	cx q[5], q[4]
Gate( 6911)	cx q[7], q[5]
Gate( 6912)	tdg q[4]
Gate( 6913)	cx q[7], q[4]
Gate( 6914)	tdg q[7]
Gate( 6915)	tdg q[4]
Gate( 6916)	 t q[5]
Gate( 6917)	cx q[5], q[4]
Gate( 6918)	cx q[7], q[5]
Gate( 6919)	cx q[4], q[7]
Gate( 6920)	 h q[5]
Gate( 6921)	 h q[0]
Gate( 6922)	 t q[10]
Gate( 6923)	 t q[9]
Gate( 6924)	 t q[0]
Gate( 6925)	cx q[9], q[10]
Gate( 6926)	cx q[0], q[9]
Gate( 6927)	cx q[10], q[0]
Gate( 6928)	tdg q[9]
Gate( 6929)	cx q[10], q[9]
Gate( 6930)	tdg q[10]
Gate( 6931)	tdg q[9]
Gate( 6932)	 t q[0]
Gate( 6933)	cx q[0], q[9]
Gate( 6934)	cx q[10], q[0]
Gate( 6935)	cx q[9], q[10]
Gate( 6936)	 h q[0]
Gate( 6937)	 h q[9]
Gate( 6938)	 t q[1]
Gate( 6939)	 t q[8]
Gate( 6940)	 t q[9]
Gate( 6941)	cx q[8], q[1]
Gate( 6942)	cx q[9], q[8]
Gate( 6943)	cx q[1], q[9]
Gate( 6944)	tdg q[8]
Gate( 6945)	cx q[1], q[8]
Gate( 6946)	tdg q[1]
Gate( 6947)	tdg q[8]
Gate( 6948)	 t q[9]
Gate( 6949)	cx q[9], q[8]
Gate( 6950)	cx q[1], q[9]
Gate( 6951)	cx q[8], q[1]
Gate( 6952)	 h q[9]
Gate( 6953)	 h q[8]
Gate( 6954)	 t q[2]
Gate( 6955)	 t q[7]
Gate( 6956)	 t q[8]
Gate( 6957)	cx q[7], q[2]
Gate( 6958)	cx q[8], q[7]
Gate( 6959)	cx q[2], q[8]
Gate( 6960)	tdg q[7]
Gate( 6961)	cx q[2], q[7]
Gate( 6962)	tdg q[2]
Gate( 6963)	tdg q[7]
Gate( 6964)	 t q[8]
Gate( 6965)	cx q[8], q[7]
Gate( 6966)	cx q[2], q[8]
Gate( 6967)	cx q[7], q[2]
Gate( 6968)	 h q[8]
Gate( 6969)	 h q[7]
Gate( 6970)	 t q[3]
Gate( 6971)	 t q[6]
Gate( 6972)	 t q[7]
Gate( 6973)	cx q[6], q[3]
Gate( 6974)	cx q[7], q[6]
Gate( 6975)	cx q[3], q[7]
Gate( 6976)	tdg q[6]
Gate( 6977)	cx q[3], q[6]
Gate( 6978)	tdg q[3]
Gate( 6979)	tdg q[6]
Gate( 6980)	 t q[7]
Gate( 6981)	cx q[7], q[6]
Gate( 6982)	cx q[3], q[7]
Gate( 6983)	cx q[6], q[3]
Gate( 6984)	 h q[7]
Gate( 6985)	 h q[6]
Gate( 6986)	 t q[5]
Gate( 6987)	 t q[4]
Gate( 6988)	 t q[6]
Gate( 6989)	cx q[4], q[5]
Gate( 6990)	cx q[6], q[4]
Gate( 6991)	cx q[5], q[6]
Gate( 6992)	tdg q[4]
Gate( 6993)	cx q[5], q[4]
Gate( 6994)	tdg q[5]
Gate( 6995)	tdg q[4]
Gate( 6996)	 t q[6]
Gate( 6997)	cx q[6], q[4]
Gate( 6998)	cx q[5], q[6]
Gate( 6999)	cx q[4], q[5]
Gate( 7000)	 h q[6]
Gate( 7001)	 h q[7]
Gate( 7002)	 t q[3]
Gate( 7003)	 t q[6]
Gate( 7004)	 t q[7]
Gate( 7005)	cx q[6], q[3]
Gate( 7006)	cx q[7], q[6]
Gate( 7007)	cx q[3], q[7]
Gate( 7008)	tdg q[6]
Gate( 7009)	cx q[3], q[6]
Gate( 7010)	tdg q[3]
Gate( 7011)	tdg q[6]
Gate( 7012)	 t q[7]
Gate( 7013)	cx q[7], q[6]
Gate( 7014)	cx q[3], q[7]
Gate( 7015)	cx q[6], q[3]
Gate( 7016)	 h q[7]
Gate( 7017)	 h q[8]
Gate( 7018)	 t q[2]
Gate( 7019)	 t q[7]
Gate( 7020)	 t q[8]
Gate( 7021)	cx q[7], q[2]
Gate( 7022)	cx q[8], q[7]
Gate( 7023)	cx q[2], q[8]
Gate( 7024)	tdg q[7]
Gate( 7025)	cx q[2], q[7]
Gate( 7026)	tdg q[2]
Gate( 7027)	tdg q[7]
Gate( 7028)	 t q[8]
Gate( 7029)	cx q[8], q[7]
Gate( 7030)	cx q[2], q[8]
Gate( 7031)	cx q[7], q[2]
Gate( 7032)	 h q[8]
Gate( 7033)	 h q[9]
Gate( 7034)	 t q[1]
Gate( 7035)	 t q[8]
Gate( 7036)	 t q[9]
Gate( 7037)	cx q[8], q[1]
Gate( 7038)	cx q[9], q[8]
Gate( 7039)	cx q[1], q[9]
Gate( 7040)	tdg q[8]
Gate( 7041)	cx q[1], q[8]
Gate( 7042)	tdg q[1]
Gate( 7043)	tdg q[8]
Gate( 7044)	 t q[9]
Gate( 7045)	cx q[9], q[8]
Gate( 7046)	cx q[1], q[9]
Gate( 7047)	cx q[8], q[1]
Gate( 7048)	 h q[9]
Gate( 7049)	 h q[0]
Gate( 7050)	 t q[10]
Gate( 7051)	 t q[9]
Gate( 7052)	 t q[0]
Gate( 7053)	cx q[9], q[10]
Gate( 7054)	cx q[0], q[9]
Gate( 7055)	cx q[10], q[0]
Gate( 7056)	tdg q[9]
Gate( 7057)	cx q[10], q[9]
Gate( 7058)	tdg q[10]
Gate( 7059)	tdg q[9]
Gate( 7060)	 t q[0]
Gate( 7061)	cx q[0], q[9]
Gate( 7062)	cx q[10], q[0]
Gate( 7063)	cx q[9], q[10]
Gate( 7064)	 h q[0]
Gate( 7065)	 h q[9]
Gate( 7066)	 t q[1]
Gate( 7067)	 t q[8]
Gate( 7068)	 t q[9]
Gate( 7069)	cx q[8], q[1]
Gate( 7070)	cx q[9], q[8]
Gate( 7071)	cx q[1], q[9]
Gate( 7072)	tdg q[8]
Gate( 7073)	cx q[1], q[8]
Gate( 7074)	tdg q[1]
Gate( 7075)	tdg q[8]
Gate( 7076)	 t q[9]
Gate( 7077)	cx q[9], q[8]
Gate( 7078)	cx q[1], q[9]
Gate( 7079)	cx q[8], q[1]
Gate( 7080)	 h q[9]
Gate( 7081)	 h q[8]
Gate( 7082)	 t q[2]
Gate( 7083)	 t q[7]
Gate( 7084)	 t q[8]
Gate( 7085)	cx q[7], q[2]
Gate( 7086)	cx q[8], q[7]
Gate( 7087)	cx q[2], q[8]
Gate( 7088)	tdg q[7]
Gate( 7089)	cx q[2], q[7]
Gate( 7090)	tdg q[2]
Gate( 7091)	tdg q[7]
Gate( 7092)	 t q[8]
Gate( 7093)	cx q[8], q[7]
Gate( 7094)	cx q[2], q[8]
Gate( 7095)	cx q[7], q[2]
Gate( 7096)	 h q[8]
Gate( 7097)	 h q[7]
Gate( 7098)	 t q[3]
Gate( 7099)	 t q[6]
Gate( 7100)	 t q[7]
Gate( 7101)	cx q[6], q[3]
Gate( 7102)	cx q[7], q[6]
Gate( 7103)	cx q[3], q[7]
Gate( 7104)	tdg q[6]
Gate( 7105)	cx q[3], q[6]
Gate( 7106)	tdg q[3]
Gate( 7107)	tdg q[6]
Gate( 7108)	 t q[7]
Gate( 7109)	cx q[7], q[6]
Gate( 7110)	cx q[3], q[7]
Gate( 7111)	cx q[6], q[3]
Gate( 7112)	 h q[7]
Gate( 7113)	 h q[6]
Gate( 7114)	 t q[5]
Gate( 7115)	 t q[4]
Gate( 7116)	 t q[6]
Gate( 7117)	cx q[4], q[5]
Gate( 7118)	cx q[6], q[4]
Gate( 7119)	cx q[5], q[6]
Gate( 7120)	tdg q[4]
Gate( 7121)	cx q[5], q[4]
Gate( 7122)	tdg q[5]
Gate( 7123)	tdg q[4]
Gate( 7124)	 t q[6]
Gate( 7125)	cx q[6], q[4]
Gate( 7126)	cx q[5], q[6]
Gate( 7127)	cx q[4], q[5]
Gate( 7128)	 h q[6]
Gate( 7129)	 h q[7]
Gate( 7130)	 t q[3]
Gate( 7131)	 t q[6]
Gate( 7132)	 t q[7]
Gate( 7133)	cx q[6], q[3]
Gate( 7134)	cx q[7], q[6]
Gate( 7135)	cx q[3], q[7]
Gate( 7136)	tdg q[6]
Gate( 7137)	cx q[3], q[6]
Gate( 7138)	tdg q[3]
Gate( 7139)	tdg q[6]
Gate( 7140)	 t q[7]
Gate( 7141)	cx q[7], q[6]
Gate( 7142)	cx q[3], q[7]
Gate( 7143)	cx q[6], q[3]
Gate( 7144)	 h q[7]
Gate( 7145)	 h q[8]
Gate( 7146)	 t q[2]
Gate( 7147)	 t q[7]
Gate( 7148)	 t q[8]
Gate( 7149)	cx q[7], q[2]
Gate( 7150)	cx q[8], q[7]
Gate( 7151)	cx q[2], q[8]
Gate( 7152)	tdg q[7]
Gate( 7153)	cx q[2], q[7]
Gate( 7154)	tdg q[2]
Gate( 7155)	tdg q[7]
Gate( 7156)	 t q[8]
Gate( 7157)	cx q[8], q[7]
Gate( 7158)	cx q[2], q[8]
Gate( 7159)	cx q[7], q[2]
Gate( 7160)	 h q[8]
Gate( 7161)	 h q[9]
Gate( 7162)	 t q[1]
Gate( 7163)	 t q[8]
Gate( 7164)	 t q[9]
Gate( 7165)	cx q[8], q[1]
Gate( 7166)	cx q[9], q[8]
Gate( 7167)	cx q[1], q[9]
Gate( 7168)	tdg q[8]
Gate( 7169)	cx q[1], q[8]
Gate( 7170)	tdg q[1]
Gate( 7171)	tdg q[8]
Gate( 7172)	 t q[9]
Gate( 7173)	cx q[9], q[8]
Gate( 7174)	cx q[1], q[9]
Gate( 7175)	cx q[8], q[1]
Gate( 7176)	 h q[9]
Gate( 7177)	 h q[10]
Gate( 7178)	 t q[6]
Gate( 7179)	 t q[5]
Gate( 7180)	 t q[10]
Gate( 7181)	cx q[5], q[6]
Gate( 7182)	cx q[10], q[5]
Gate( 7183)	cx q[6], q[10]
Gate( 7184)	tdg q[5]
Gate( 7185)	cx q[6], q[5]
Gate( 7186)	tdg q[6]
Gate( 7187)	tdg q[5]
Gate( 7188)	 t q[10]
Gate( 7189)	cx q[10], q[5]
Gate( 7190)	cx q[6], q[10]
Gate( 7191)	cx q[5], q[6]
Gate( 7192)	 h q[10]
Gate( 7193)	 h q[5]
Gate( 7194)	 t q[7]
Gate( 7195)	 t q[4]
Gate( 7196)	 t q[5]
Gate( 7197)	cx q[4], q[7]
Gate( 7198)	cx q[5], q[4]
Gate( 7199)	cx q[7], q[5]
Gate( 7200)	tdg q[4]
Gate( 7201)	cx q[7], q[4]
Gate( 7202)	tdg q[7]
Gate( 7203)	tdg q[4]
Gate( 7204)	 t q[5]
Gate( 7205)	cx q[5], q[4]
Gate( 7206)	cx q[7], q[5]
Gate( 7207)	cx q[4], q[7]
Gate( 7208)	 h q[5]
Gate( 7209)	 h q[4]
Gate( 7210)	 t q[9]
Gate( 7211)	 t q[8]
Gate( 7212)	 t q[4]
Gate( 7213)	cx q[8], q[9]
Gate( 7214)	cx q[4], q[8]
Gate( 7215)	cx q[9], q[4]
Gate( 7216)	tdg q[8]
Gate( 7217)	cx q[9], q[8]
Gate( 7218)	tdg q[9]
Gate( 7219)	tdg q[8]
Gate( 7220)	 t q[4]
Gate( 7221)	cx q[4], q[8]
Gate( 7222)	cx q[9], q[4]
Gate( 7223)	cx q[8], q[9]
Gate( 7224)	 h q[4]
Gate( 7225)	 h q[5]
Gate( 7226)	 t q[7]
Gate( 7227)	 t q[4]
Gate( 7228)	 t q[5]
Gate( 7229)	cx q[4], q[7]
Gate( 7230)	cx q[5], q[4]
Gate( 7231)	cx q[7], q[5]
Gate( 7232)	tdg q[4]
Gate( 7233)	cx q[7], q[4]
Gate( 7234)	tdg q[7]
Gate( 7235)	tdg q[4]
Gate( 7236)	 t q[5]
Gate( 7237)	cx q[5], q[4]
Gate( 7238)	cx q[7], q[5]
Gate( 7239)	cx q[4], q[7]
Gate( 7240)	 h q[5]
Gate( 7241)	 h q[10]
Gate( 7242)	 t q[6]
Gate( 7243)	 t q[5]
Gate( 7244)	 t q[10]
Gate( 7245)	cx q[5], q[6]
Gate( 7246)	cx q[10], q[5]
Gate( 7247)	cx q[6], q[10]
Gate( 7248)	tdg q[5]
Gate( 7249)	cx q[6], q[5]
Gate( 7250)	tdg q[6]
Gate( 7251)	tdg q[5]
Gate( 7252)	 t q[10]
Gate( 7253)	cx q[10], q[5]
Gate( 7254)	cx q[6], q[10]
Gate( 7255)	cx q[5], q[6]
Gate( 7256)	 h q[10]
Gate( 7257)	 h q[5]
Gate( 7258)	 t q[7]
Gate( 7259)	 t q[4]
Gate( 7260)	 t q[5]
Gate( 7261)	cx q[4], q[7]
Gate( 7262)	cx q[5], q[4]
Gate( 7263)	cx q[7], q[5]
Gate( 7264)	tdg q[4]
Gate( 7265)	cx q[7], q[4]
Gate( 7266)	tdg q[7]
Gate( 7267)	tdg q[4]
Gate( 7268)	 t q[5]
Gate( 7269)	cx q[5], q[4]
Gate( 7270)	cx q[7], q[5]
Gate( 7271)	cx q[4], q[7]
Gate( 7272)	 h q[5]
Gate( 7273)	 h q[4]
Gate( 7274)	 t q[9]
Gate( 7275)	 t q[8]
Gate( 7276)	 t q[4]
Gate( 7277)	cx q[8], q[9]
Gate( 7278)	cx q[4], q[8]
Gate( 7279)	cx q[9], q[4]
Gate( 7280)	tdg q[8]
Gate( 7281)	cx q[9], q[8]
Gate( 7282)	tdg q[9]
Gate( 7283)	tdg q[8]
Gate( 7284)	 t q[4]
Gate( 7285)	cx q[4], q[8]
Gate( 7286)	cx q[9], q[4]
Gate( 7287)	cx q[8], q[9]
Gate( 7288)	 h q[4]
Gate( 7289)	 h q[5]
Gate( 7290)	 t q[7]
Gate( 7291)	 t q[4]
Gate( 7292)	 t q[5]
Gate( 7293)	cx q[4], q[7]
Gate( 7294)	cx q[5], q[4]
Gate( 7295)	cx q[7], q[5]
Gate( 7296)	tdg q[4]
Gate( 7297)	cx q[7], q[4]
Gate( 7298)	tdg q[7]
Gate( 7299)	tdg q[4]
Gate( 7300)	 t q[5]
Gate( 7301)	cx q[5], q[4]
Gate( 7302)	cx q[7], q[5]
Gate( 7303)	cx q[4], q[7]
Gate( 7304)	 h q[5]
Gate( 7305)	 h q[0]
Gate( 7306)	 t q[10]
Gate( 7307)	 t q[9]
Gate( 7308)	 t q[0]
Gate( 7309)	cx q[9], q[10]
Gate( 7310)	cx q[0], q[9]
Gate( 7311)	cx q[10], q[0]
Gate( 7312)	tdg q[9]
Gate( 7313)	cx q[10], q[9]
Gate( 7314)	tdg q[10]
Gate( 7315)	tdg q[9]
Gate( 7316)	 t q[0]
Gate( 7317)	cx q[0], q[9]
Gate( 7318)	cx q[10], q[0]
Gate( 7319)	cx q[9], q[10]
Gate( 7320)	 h q[0]
Gate( 7321)	 h q[9]
Gate( 7322)	 t q[1]
Gate( 7323)	 t q[8]
Gate( 7324)	 t q[9]
Gate( 7325)	cx q[8], q[1]
Gate( 7326)	cx q[9], q[8]
