
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[1]
Gate(42866)	 t q[6]
Gate(42867)	 t q[8]
Gate(42868)	cx q[6], q[7]
Gate(42869)	cx q[8], q[6]
Gate(42870)	cx q[7], q[8]
Gate(42871)	tdg q[6]
Gate(42872)	cx q[7], q[6]
Gate(42873)	tdg q[7]
Gate(42874)	tdg q[6]
Gate(42875)	 t q[8]
Gate(42876)	cx q[8], q[6]
Gate(42877)	cx q[7], q[8]
Gate(42878)	cx q[6], q[7]
Gate(42879)	 h q[8]
Gate(42880)	 h q[8]
Gate(42881)	 t q[2]
Gate(42882)	 t q[4]
Gate(42883)	 t q[8]
Gate(42884)	cx q[4], q[2]
Gate(42885)	cx q[8], q[4]
Gate(42886)	cx q[2], q[8]
Gate(42887)	tdg q[4]
Gate(42888)	cx q[2], q[4]
Gate(42889)	tdg q[2]
Gate(42890)	tdg q[4]
Gate(42891)	 t q[8]
Gate(42892)	cx q[8], q[4]
Gate(42893)	cx q[2], q[8]
Gate(42894)	cx q[4], q[2]
Gate(42895)	 h q[8]
Gate(42896)	 h q[2]
Gate(42897)	 t q[8]
Gate(42898)	 t q[7]
Gate(42899)	 t q[2]
Gate(42900)	cx q[7], q[8]
Gate(42901)	cx q[2], q[7]
Gate(42902)	cx q[8], q[2]
Gate(42903)	tdg q[7]
Gate(42904)	cx q[8], q[7]
Gate(42905)	tdg q[8]
Gate(42906)	tdg q[7]
Gate(42907)	 t q[2]
Gate(42908)	cx q[2], q[7]
Gate(42909)	cx q[8], q[2]
Gate(42910)	cx q[7], q[8]
Gate(42911)	 h q[2]
Gate(42912)	 h q[4]
Gate(42913)	 t q[8]
Gate(42914)	 t q[7]
Gate(42915)	 t q[4]
Gate(42916)	cx q[7], q[8]
Gate(42917)	cx q[4], q[7]
Gate(42918)	cx q[8], q[4]
Gate(42919)	tdg q[7]
Gate(42920)	cx q[8], q[7]
Gate(42921)	tdg q[8]
Gate(42922)	tdg q[7]
Gate(42923)	 t q[4]
Gate(42924)	cx q[4], q[7]
Gate(42925)	cx q[8], q[4]
Gate(42926)	cx q[7], q[8]
Gate(42927)	 h q[4]
Gate(42928)	 h q[5]
Gate(42929)	 t q[8]
Gate(42930)	 t q[7]
Gate(42931)	 t q[5]
Gate(42932)	cx q[7], q[8]
Gate(42933)	cx q[5], q[7]
Gate(42934)	cx q[8], q[5]
Gate(42935)	tdg q[7]
Gate(42936)	cx q[8], q[7]
Gate(42937)	tdg q[8]
Gate(42938)	tdg q[7]
Gate(42939)	 t q[5]
Gate(42940)	cx q[5], q[7]
Gate(42941)	cx q[8], q[5]
Gate(42942)	cx q[7], q[8]
Gate(42943)	 h q[5]
Gate(42944)	 h q[6]
Gate(42945)	 t q[8]
Gate(42946)	 t q[7]
Gate(42947)	 t q[6]
Gate(42948)	cx q[7], q[8]
Gate(42949)	cx q[6], q[7]
Gate(42950)	cx q[8], q[6]
Gate(42951)	tdg q[7]
Gate(42952)	cx q[8], q[7]
Gate(42953)	tdg q[8]
Gate(42954)	tdg q[7]
Gate(42955)	 t q[6]
Gate(42956)	cx q[6], q[7]
Gate(42957)	cx q[8], q[6]
Gate(42958)	cx q[7], q[8]
Gate(42959)	 h q[6]
Gate(42960)	 h q[0]
Gate(42961)	 t q[4]
Gate(42962)	 t q[6]
Gate(42963)	 t q[0]
Gate(42964)	cx q[6], q[4]
Gate(42965)	cx q[0], q[6]
Gate(42966)	cx q[4], q[0]
Gate(42967)	tdg q[6]
Gate(42968)	cx q[4], q[6]
Gate(42969)	tdg q[4]
Gate(42970)	tdg q[6]
Gate(42971)	 t q[0]
Gate(42972)	cx q[0], q[6]
Gate(42973)	cx q[4], q[0]
Gate(42974)	cx q[6], q[4]
Gate(42975)	 h q[0]
Gate(42976)	 h q[4]
Gate(42977)	 t q[0]
Gate(42978)	 t q[6]
Gate(42979)	 t q[4]
Gate(42980)	cx q[6], q[0]
Gate(42981)	cx q[4], q[6]
Gate(42982)	cx q[0], q[4]
Gate(42983)	tdg q[6]
Gate(42984)	cx q[0], q[6]
Gate(42985)	tdg q[0]
Gate(42986)	tdg q[6]
Gate(42987)	 t q[4]
Gate(42988)	cx q[4], q[6]
Gate(42989)	cx q[0], q[4]
Gate(42990)	cx q[6], q[0]
Gate(42991)	 h q[4]
Gate(42992)	 h q[7]
Gate(42993)	 t q[0]
Gate(42994)	 t q[6]
Gate(42995)	 t q[7]
Gate(42996)	cx q[6], q[0]
Gate(42997)	cx q[7], q[6]
Gate(42998)	cx q[0], q[7]
Gate(42999)	tdg q[6]
Gate(43000)	cx q[0], q[6]
Gate(43001)	tdg q[0]
Gate(43002)	tdg q[6]
Gate(43003)	 t q[7]
Gate(43004)	cx q[7], q[6]
Gate(43005)	cx q[0], q[7]
Gate(43006)	cx q[6], q[0]
Gate(43007)	 h q[7]
Gate(43008)	 h q[8]
Gate(43009)	 t q[0]
Gate(43010)	 t q[6]
Gate(43011)	 t q[8]
Gate(43012)	cx q[6], q[0]
Gate(43013)	cx q[8], q[6]
Gate(43014)	cx q[0], q[8]
Gate(43015)	tdg q[6]
Gate(43016)	cx q[0], q[6]
Gate(43017)	tdg q[0]
Gate(43018)	tdg q[6]
Gate(43019)	 t q[8]
Gate(43020)	cx q[8], q[6]
Gate(43021)	cx q[0], q[8]
Gate(43022)	cx q[6], q[0]
Gate(43023)	 h q[8]
Gate(43024)	 h q[1]
Gate(43025)	 t q[0]
Gate(43026)	 t q[5]
Gate(43027)	 t q[1]
Gate(43028)	cx q[5], q[0]
Gate(43029)	cx q[1], q[5]
Gate(43030)	cx q[0], q[1]
Gate(43031)	tdg q[5]
Gate(43032)	cx q[0], q[5]
Gate(43033)	tdg q[0]
Gate(43034)	tdg q[5]
Gate(43035)	 t q[1]
Gate(43036)	cx q[1], q[5]
Gate(43037)	cx q[0], q[1]
Gate(43038)	cx q[5], q[0]
Gate(43039)	 h q[1]
Gate(43040)	 h q[6]
Gate(43041)	 t q[0]
Gate(43042)	 t q[5]
Gate(43043)	 t q[6]
Gate(43044)	cx q[5], q[0]
Gate(43045)	cx q[6], q[5]
Gate(43046)	cx q[0], q[6]
Gate(43047)	tdg q[5]
Gate(43048)	cx q[0], q[5]
Gate(43049)	tdg q[0]
Gate(43050)	tdg q[5]
Gate(43051)	 t q[6]
Gate(43052)	cx q[6], q[5]
Gate(43053)	cx q[0], q[6]
Gate(43054)	cx q[5], q[0]
Gate(43055)	 h q[6]
Gate(43056)	 h q[7]
Gate(43057)	 t q[0]
Gate(43058)	 t q[5]
Gate(43059)	 t q[7]
Gate(43060)	cx q[5], q[0]
Gate(43061)	cx q[7], q[5]
Gate(43062)	cx q[0], q[7]
Gate(43063)	tdg q[5]
Gate(43064)	cx q[0], q[5]
Gate(43065)	tdg q[0]
Gate(43066)	tdg q[5]
Gate(43067)	 t q[7]
Gate(43068)	cx q[7], q[5]
Gate(43069)	cx q[0], q[7]
Gate(43070)	cx q[5], q[0]
Gate(43071)	 h q[7]
Gate(43072)	 h q[8]
Gate(43073)	 t q[0]
Gate(43074)	 t q[5]
Gate(43075)	 t q[8]
Gate(43076)	cx q[5], q[0]
Gate(43077)	cx q[8], q[5]
Gate(43078)	cx q[0], q[8]
Gate(43079)	tdg q[5]
Gate(43080)	cx q[0], q[5]
Gate(43081)	tdg q[0]
Gate(43082)	tdg q[5]
Gate(43083)	 t q[8]
Gate(43084)	cx q[8], q[5]
Gate(43085)	cx q[0], q[8]
Gate(43086)	cx q[5], q[0]
Gate(43087)	 h q[8]
Gate(43088)	 h q[3]
Gate(43089)	 t q[0]
Gate(43090)	 t q[8]
Gate(43091)	 t q[3]
Gate(43092)	cx q[8], q[0]
Gate(43093)	cx q[3], q[8]
Gate(43094)	cx q[0], q[3]
Gate(43095)	tdg q[8]
Gate(43096)	cx q[0], q[8]
Gate(43097)	tdg q[0]
Gate(43098)	tdg q[8]
Gate(43099)	 t q[3]
Gate(43100)	cx q[3], q[8]
Gate(43101)	cx q[0], q[3]
Gate(43102)	cx q[8], q[0]
Gate(43103)	 h q[3]
Gate(43104)	 h q[5]
Gate(43105)	 t q[0]
Gate(43106)	 t q[8]
Gate(43107)	 t q[5]
Gate(43108)	cx q[8], q[0]
Gate(43109)	cx q[5], q[8]
Gate(43110)	cx q[0], q[5]
Gate(43111)	tdg q[8]
Gate(43112)	cx q[0], q[8]
Gate(43113)	tdg q[0]
Gate(43114)	tdg q[8]
Gate(43115)	 t q[5]
Gate(43116)	cx q[5], q[8]
Gate(43117)	cx q[0], q[5]
Gate(43118)	cx q[8], q[0]
Gate(43119)	 h q[5]
Gate(43120)	 h q[0]
Gate(43121)	 t q[4]
Gate(43122)	 t q[5]
Gate(43123)	 t q[0]
Gate(43124)	cx q[5], q[4]
Gate(43125)	cx q[0], q[5]
Gate(43126)	cx q[4], q[0]
Gate(43127)	tdg q[5]
Gate(43128)	cx q[4], q[5]
Gate(43129)	tdg q[4]
Gate(43130)	tdg q[5]
Gate(43131)	 t q[0]
Gate(43132)	cx q[0], q[5]
Gate(43133)	cx q[4], q[0]
Gate(43134)	cx q[5], q[4]
Gate(43135)	 h q[0]
Gate(43136)	 h q[4]
Gate(43137)	 t q[0]
Gate(43138)	 t q[7]
Gate(43139)	 t q[4]
Gate(43140)	cx q[7], q[0]
Gate(43141)	cx q[4], q[7]
Gate(43142)	cx q[0], q[4]
Gate(43143)	tdg q[7]
Gate(43144)	cx q[0], q[7]
Gate(43145)	tdg q[0]
Gate(43146)	tdg q[7]
Gate(43147)	 t q[4]
Gate(43148)	cx q[4], q[7]
Gate(43149)	cx q[0], q[4]
Gate(43150)	cx q[7], q[0]
Gate(43151)	 h q[4]
Gate(43152)	 h q[5]
Gate(43153)	 t q[0]
Gate(43154)	 t q[7]
Gate(43155)	 t q[5]
Gate(43156)	cx q[7], q[0]
Gate(43157)	cx q[5], q[7]
Gate(43158)	cx q[0], q[5]
Gate(43159)	tdg q[7]
Gate(43160)	cx q[0], q[7]
Gate(43161)	tdg q[0]
Gate(43162)	tdg q[7]
Gate(43163)	 t q[5]
Gate(43164)	cx q[5], q[7]
Gate(43165)	cx q[0], q[5]
Gate(43166)	cx q[7], q[0]
Gate(43167)	 h q[5]
Gate(43168)	 h q[6]
Gate(43169)	 t q[0]
Gate(43170)	 t q[7]
Gate(43171)	 t q[6]
Gate(43172)	cx q[7], q[0]
Gate(43173)	cx q[6], q[7]
Gate(43174)	cx q[0], q[6]
Gate(43175)	tdg q[7]
Gate(43176)	cx q[0], q[7]
Gate(43177)	tdg q[0]
Gate(43178)	tdg q[7]
Gate(43179)	 t q[6]
Gate(43180)	cx q[6], q[7]
Gate(43181)	cx q[0], q[6]
Gate(43182)	cx q[7], q[0]
Gate(43183)	 h q[6]
Gate(43184)	 h q[6]
Gate(43185)	 t q[0]
Gate(43186)	 t q[1]
Gate(43187)	 t q[6]
Gate(43188)	cx q[1], q[0]
Gate(43189)	cx q[6], q[1]
Gate(43190)	cx q[0], q[6]
Gate(43191)	tdg q[1]
Gate(43192)	cx q[0], q[1]
Gate(43193)	tdg q[0]
Gate(43194)	tdg q[1]
Gate(43195)	 t q[6]
Gate(43196)	cx q[6], q[1]
Gate(43197)	cx q[0], q[6]
Gate(43198)	cx q[1], q[0]
Gate(43199)	 h q[6]
Gate(43200)	 h q[7]
Gate(43201)	 t q[0]
Gate(43202)	 t q[1]
Gate(43203)	 t q[7]
Gate(43204)	cx q[1], q[0]
Gate(43205)	cx q[7], q[1]
Gate(43206)	cx q[0], q[7]
Gate(43207)	tdg q[1]
Gate(43208)	cx q[0], q[1]
Gate(43209)	tdg q[0]
Gate(43210)	tdg q[1]
Gate(43211)	 t q[7]
Gate(43212)	cx q[7], q[1]
Gate(43213)	cx q[0], q[7]
Gate(43214)	cx q[1], q[0]
Gate(43215)	 h q[7]
Gate(43216)	 h q[5]
Gate(43217)	 t q[1]
Gate(43218)	 t q[6]
Gate(43219)	 t q[5]
Gate(43220)	cx q[6], q[1]
Gate(43221)	cx q[5], q[6]
Gate(43222)	cx q[1], q[5]
Gate(43223)	tdg q[6]
Gate(43224)	cx q[1], q[6]
Gate(43225)	tdg q[1]
Gate(43226)	tdg q[6]
Gate(43227)	 t q[5]
Gate(43228)	cx q[5], q[6]
Gate(43229)	cx q[1], q[5]
Gate(43230)	cx q[6], q[1]
Gate(43231)	 h q[5]
Gate(43232)	 h q[1]
Gate(43233)	 t q[8]
Gate(43234)	 t q[6]
Gate(43235)	 t q[1]
Gate(43236)	cx q[6], q[8]
Gate(43237)	cx q[1], q[6]
Gate(43238)	cx q[8], q[1]
Gate(43239)	tdg q[6]
Gate(43240)	cx q[8], q[6]
Gate(43241)	tdg q[8]
Gate(43242)	tdg q[6]
Gate(43243)	 t q[1]
Gate(43244)	cx q[1], q[6]
Gate(43245)	cx q[8], q[1]
Gate(43246)	cx q[6], q[8]
Gate(43247)	 h q[1]
Gate(43248)	 h q[5]
Gate(43249)	 t q[8]
Gate(43250)	 t q[6]
Gate(43251)	 t q[5]
Gate(43252)	cx q[6], q[8]
Gate(43253)	cx q[5], q[6]
Gate(43254)	cx q[8], q[5]
Gate(43255)	tdg q[6]
Gate(43256)	cx q[8], q[6]
Gate(43257)	tdg q[8]
Gate(43258)	tdg q[6]
Gate(43259)	 t q[5]
Gate(43260)	cx q[5], q[6]
Gate(43261)	cx q[8], q[5]
Gate(43262)	cx q[6], q[8]
Gate(43263)	 h q[5]
Gate(43264)	 h q[8]
Gate(43265)	 t q[1]
Gate(43266)	 t q[7]
Gate(43267)	 t q[8]
Gate(43268)	cx q[7], q[1]
Gate(43269)	cx q[8], q[7]
Gate(43270)	cx q[1], q[8]
Gate(43271)	tdg q[7]
Gate(43272)	cx q[1], q[7]
Gate(43273)	tdg q[1]
Gate(43274)	tdg q[7]
Gate(43275)	 t q[8]
Gate(43276)	cx q[8], q[7]
Gate(43277)	cx q[1], q[8]
Gate(43278)	cx q[7], q[1]
Gate(43279)	 h q[8]
Gate(43280)	 h q[6]
Gate(43281)	 t q[1]
Gate(43282)	 t q[7]
Gate(43283)	 t q[6]
Gate(43284)	cx q[7], q[1]
Gate(43285)	cx q[6], q[7]
Gate(43286)	cx q[1], q[6]
Gate(43287)	tdg q[7]
Gate(43288)	cx q[1], q[7]
Gate(43289)	tdg q[1]
Gate(43290)	tdg q[7]
Gate(43291)	 t q[6]
Gate(43292)	cx q[6], q[7]
Gate(43293)	cx q[1], q[6]
Gate(43294)	cx q[7], q[1]
Gate(43295)	 h q[6]
Gate(43296)	 h q[5]
Gate(43297)	 t q[1]
Gate(43298)	 t q[7]
Gate(43299)	 t q[5]
Gate(43300)	cx q[7], q[1]
Gate(43301)	cx q[5], q[7]
Gate(43302)	cx q[1], q[5]
Gate(43303)	tdg q[7]
Gate(43304)	cx q[1], q[7]
Gate(43305)	tdg q[1]
Gate(43306)	tdg q[7]
Gate(43307)	 t q[5]
Gate(43308)	cx q[5], q[7]
Gate(43309)	cx q[1], q[5]
Gate(43310)	cx q[7], q[1]
Gate(43311)	 h q[5]
Gate(43312)	 h q[1]
Gate(43313)	 t q[7]
Gate(43314)	 t q[6]
Gate(43315)	 t q[1]
Gate(43316)	cx q[6], q[7]
Gate(43317)	cx q[1], q[6]
Gate(43318)	cx q[7], q[1]
Gate(43319)	tdg q[6]
Gate(43320)	cx q[7], q[6]
Gate(43321)	tdg q[7]
Gate(43322)	tdg q[6]
Gate(43323)	 t q[1]
Gate(43324)	cx q[1], q[6]
Gate(43325)	cx q[7], q[1]
Gate(43326)	cx q[6], q[7]
Gate(43327)	 h q[1]
Gate(43328)	 h q[5]
Gate(43329)	 t q[7]
Gate(43330)	 t q[6]
Gate(43331)	 t q[5]
Gate(43332)	cx q[6], q[7]
Gate(43333)	cx q[5], q[6]
Gate(43334)	cx q[7], q[5]
Gate(43335)	tdg q[6]
Gate(43336)	cx q[7], q[6]
Gate(43337)	tdg q[7]
Gate(43338)	tdg q[6]
Gate(43339)	 t q[5]
Gate(43340)	cx q[5], q[6]
Gate(43341)	cx q[7], q[5]
Gate(43342)	cx q[6], q[7]
Gate(43343)	 h q[5]
Gate(43344)	 h q[1]
Gate(43345)	 t q[7]
Gate(43346)	 t q[8]
Gate(43347)	 t q[1]
Gate(43348)	cx q[8], q[7]
Gate(43349)	cx q[1], q[8]
Gate(43350)	cx q[7], q[1]
Gate(43351)	tdg q[8]
Gate(43352)	cx q[7], q[8]
Gate(43353)	tdg q[7]
Gate(43354)	tdg q[8]
Gate(43355)	 t q[1]
Gate(43356)	cx q[1], q[8]
Gate(43357)	cx q[7], q[1]
Gate(43358)	cx q[8], q[7]
Gate(43359)	 h q[1]
Gate(43360)	 h q[5]
Gate(43361)	 t q[7]
Gate(43362)	 t q[8]
Gate(43363)	 t q[5]
Gate(43364)	cx q[8], q[7]
Gate(43365)	cx q[5], q[8]
Gate(43366)	cx q[7], q[5]
Gate(43367)	tdg q[8]
Gate(43368)	cx q[7], q[8]
Gate(43369)	tdg q[7]
Gate(43370)	tdg q[8]
Gate(43371)	 t q[5]
Gate(43372)	cx q[5], q[8]
Gate(43373)	cx q[7], q[5]
Gate(43374)	cx q[8], q[7]
Gate(43375)	 h q[5]
Gate(43376)	 h q[6]
Gate(43377)	 t q[0]
Gate(43378)	 t q[8]
Gate(43379)	 t q[6]
Gate(43380)	cx q[8], q[0]
Gate(43381)	cx q[6], q[8]
Gate(43382)	cx q[0], q[6]
Gate(43383)	tdg q[8]
Gate(43384)	cx q[0], q[8]
Gate(43385)	tdg q[0]
Gate(43386)	tdg q[8]
Gate(43387)	 t q[6]
Gate(43388)	cx q[6], q[8]
Gate(43389)	cx q[0], q[6]
Gate(43390)	cx q[8], q[0]
Gate(43391)	 h q[6]
Gate(43392)	 h q[6]
Gate(43393)	 t q[0]
Gate(43394)	 t q[7]
Gate(43395)	 t q[6]
Gate(43396)	cx q[7], q[0]
Gate(43397)	cx q[6], q[7]
Gate(43398)	cx q[0], q[6]
Gate(43399)	tdg q[7]
Gate(43400)	cx q[0], q[7]
Gate(43401)	tdg q[0]
Gate(43402)	tdg q[7]
Gate(43403)	 t q[6]
Gate(43404)	cx q[6], q[7]
Gate(43405)	cx q[0], q[6]
Gate(43406)	cx q[7], q[0]
Gate(43407)	 h q[6]
Gate(43408)	 h q[8]
Gate(43409)	 t q[0]
Gate(43410)	 t q[5]
Gate(43411)	 t q[8]
Gate(43412)	cx q[5], q[0]
Gate(43413)	cx q[8], q[5]
Gate(43414)	cx q[0], q[8]
Gate(43415)	tdg q[5]
Gate(43416)	cx q[0], q[5]
Gate(43417)	tdg q[0]
Gate(43418)	tdg q[5]
Gate(43419)	 t q[8]
Gate(43420)	cx q[8], q[5]
Gate(43421)	cx q[0], q[8]
Gate(43422)	cx q[5], q[0]
Gate(43423)	 h q[8]
Gate(43424)	 h q[7]
Gate(43425)	 t q[0]
Gate(43426)	 t q[5]
Gate(43427)	 t q[7]
Gate(43428)	cx q[5], q[0]
Gate(43429)	cx q[7], q[5]
Gate(43430)	cx q[0], q[7]
Gate(43431)	tdg q[5]
Gate(43432)	cx q[0], q[5]
Gate(43433)	tdg q[0]
Gate(43434)	tdg q[5]
Gate(43435)	 t q[7]
Gate(43436)	cx q[7], q[5]
Gate(43437)	cx q[0], q[7]
Gate(43438)	cx q[5], q[0]
Gate(43439)	 h q[7]
Gate(43440)	 h q[8]
Gate(43441)	 t q[0]
Gate(43442)	 t q[1]
Gate(43443)	 t q[8]
Gate(43444)	cx q[1], q[0]
Gate(43445)	cx q[8], q[1]
Gate(43446)	cx q[0], q[8]
Gate(43447)	tdg q[1]
Gate(43448)	cx q[0], q[1]
Gate(43449)	tdg q[0]
Gate(43450)	tdg q[1]
Gate(43451)	 t q[8]
Gate(43452)	cx q[8], q[1]
Gate(43453)	cx q[0], q[8]
Gate(43454)	cx q[1], q[0]
Gate(43455)	 h q[8]
Gate(43456)	 h q[7]
Gate(43457)	 t q[0]
Gate(43458)	 t q[1]
Gate(43459)	 t q[7]
Gate(43460)	cx q[1], q[0]
Gate(43461)	cx q[7], q[1]
Gate(43462)	cx q[0], q[7]
Gate(43463)	tdg q[1]
Gate(43464)	cx q[0], q[1]
Gate(43465)	tdg q[0]
Gate(43466)	tdg q[1]
Gate(43467)	 t q[7]
Gate(43468)	cx q[7], q[1]
Gate(43469)	cx q[0], q[7]
Gate(43470)	cx q[1], q[0]
Gate(43471)	 h q[7]
Gate(43472)	 h q[1]
Gate(43473)	 t q[0]
Gate(43474)	 t q[6]
Gate(43475)	 t q[1]
Gate(43476)	cx q[6], q[0]
Gate(43477)	cx q[1], q[6]
Gate(43478)	cx q[0], q[1]
Gate(43479)	tdg q[6]
Gate(43480)	cx q[0], q[6]
Gate(43481)	tdg q[0]
Gate(43482)	tdg q[6]
Gate(43483)	 t q[1]
Gate(43484)	cx q[1], q[6]
Gate(43485)	cx q[0], q[1]
Gate(43486)	cx q[6], q[0]
Gate(43487)	 h q[1]
Gate(43488)	 h q[6]
Gate(43489)	 t q[0]
Gate(43490)	 t q[5]
Gate(43491)	 t q[6]
Gate(43492)	cx q[5], q[0]
Gate(43493)	cx q[6], q[5]
Gate(43494)	cx q[0], q[6]
Gate(43495)	tdg q[5]
Gate(43496)	cx q[0], q[5]
Gate(43497)	tdg q[0]
Gate(43498)	tdg q[5]
Gate(43499)	 t q[6]
Gate(43500)	cx q[6], q[5]
Gate(43501)	cx q[0], q[6]
Gate(43502)	cx q[5], q[0]
Gate(43503)	 h q[6]
Gate(43504)	 h q[5]
Gate(43505)	 t q[0]
Gate(43506)	 t q[1]
Gate(43507)	 t q[5]
Gate(43508)	cx q[1], q[0]
Gate(43509)	cx q[5], q[1]
Gate(43510)	cx q[0], q[5]
Gate(43511)	tdg q[1]
Gate(43512)	cx q[0], q[1]
Gate(43513)	tdg q[0]
Gate(43514)	tdg q[1]
Gate(43515)	 t q[5]
Gate(43516)	cx q[5], q[1]
Gate(43517)	cx q[0], q[5]
Gate(43518)	cx q[1], q[0]
Gate(43519)	 h q[5]
Gate(43520)	 h q[1]
Gate(43521)	 t q[0]
Gate(43522)	 t q[2]
Gate(43523)	 t q[1]
Gate(43524)	cx q[2], q[0]
Gate(43525)	cx q[1], q[2]
Gate(43526)	cx q[0], q[1]
Gate(43527)	tdg q[2]
Gate(43528)	cx q[0], q[2]
Gate(43529)	tdg q[0]
Gate(43530)	tdg q[2]
Gate(43531)	 t q[1]
Gate(43532)	cx q[1], q[2]
Gate(43533)	cx q[0], q[1]
Gate(43534)	cx q[2], q[0]
Gate(43535)	 h q[1]
Gate(43536)	 h q[2]
Gate(43537)	 t q[6]
Gate(43538)	 t q[3]
Gate(43539)	 t q[2]
Gate(43540)	cx q[3], q[6]
Gate(43541)	cx q[2], q[3]
Gate(43542)	cx q[6], q[2]
Gate(43543)	tdg q[3]
Gate(43544)	cx q[6], q[3]
Gate(43545)	tdg q[6]
Gate(43546)	tdg q[3]
Gate(43547)	 t q[2]
Gate(43548)	cx q[2], q[3]
Gate(43549)	cx q[6], q[2]
Gate(43550)	cx q[3], q[6]
Gate(43551)	 h q[2]
Gate(43552)	 h q[3]
Gate(43553)	 t q[8]
Gate(43554)	 t q[7]
Gate(43555)	 t q[3]
Gate(43556)	cx q[7], q[8]
Gate(43557)	cx q[3], q[7]
Gate(43558)	cx q[8], q[3]
Gate(43559)	tdg q[7]
Gate(43560)	cx q[8], q[7]
Gate(43561)	tdg q[8]
Gate(43562)	tdg q[7]
Gate(43563)	 t q[3]
Gate(43564)	cx q[3], q[7]
Gate(43565)	cx q[8], q[3]
Gate(43566)	cx q[7], q[8]
Gate(43567)	 h q[3]
Gate(43568)	 h q[2]
Gate(43569)	 t q[6]
Gate(43570)	 t q[3]
Gate(43571)	 t q[2]
Gate(43572)	cx q[3], q[6]
Gate(43573)	cx q[2], q[3]
Gate(43574)	cx q[6], q[2]
Gate(43575)	tdg q[3]
Gate(43576)	cx q[6], q[3]
Gate(43577)	tdg q[6]
Gate(43578)	tdg q[3]
Gate(43579)	 t q[2]
Gate(43580)	cx q[2], q[3]
Gate(43581)	cx q[6], q[2]
Gate(43582)	cx q[3], q[6]
Gate(43583)	 h q[2]
Gate(43584)	 h q[1]
Gate(43585)	 t q[0]
Gate(43586)	 t q[2]
Gate(43587)	 t q[1]
Gate(43588)	cx q[2], q[0]
Gate(43589)	cx q[1], q[2]
Gate(43590)	cx q[0], q[1]
Gate(43591)	tdg q[2]
Gate(43592)	cx q[0], q[2]
Gate(43593)	tdg q[0]
Gate(43594)	tdg q[2]
Gate(43595)	 t q[1]
Gate(43596)	cx q[1], q[2]
Gate(43597)	cx q[0], q[1]
Gate(43598)	cx q[2], q[0]
Gate(43599)	 h q[1]
Gate(43600)	 h q[2]
Gate(43601)	 t q[6]
Gate(43602)	 t q[3]
Gate(43603)	 t q[2]
Gate(43604)	cx q[3], q[6]
Gate(43605)	cx q[2], q[3]
Gate(43606)	cx q[6], q[2]
Gate(43607)	tdg q[3]
Gate(43608)	cx q[6], q[3]
Gate(43609)	tdg q[6]
Gate(43610)	tdg q[3]
Gate(43611)	 t q[2]
Gate(43612)	cx q[2], q[3]
Gate(43613)	cx q[6], q[2]
Gate(43614)	cx q[3], q[6]
Gate(43615)	 h q[2]
Gate(43616)	 h q[3]
Gate(43617)	 t q[8]
Gate(43618)	 t q[7]
Gate(43619)	 t q[3]
Gate(43620)	cx q[7], q[8]
Gate(43621)	cx q[3], q[7]
Gate(43622)	cx q[8], q[3]
Gate(43623)	tdg q[7]
Gate(43624)	cx q[8], q[7]
Gate(43625)	tdg q[8]
Gate(43626)	tdg q[7]
Gate(43627)	 t q[3]
Gate(43628)	cx q[3], q[7]
Gate(43629)	cx q[8], q[3]
Gate(43630)	cx q[7], q[8]
Gate(43631)	 h q[3]
Gate(43632)	 h q[2]
Gate(43633)	 t q[6]
Gate(43634)	 t q[3]
Gate(43635)	 t q[2]
Gate(43636)	cx q[3], q[6]
Gate(43637)	cx q[2], q[3]
Gate(43638)	cx q[6], q[2]
Gate(43639)	tdg q[3]
Gate(43640)	cx q[6], q[3]
Gate(43641)	tdg q[6]
Gate(43642)	tdg q[3]
Gate(43643)	 t q[2]
Gate(43644)	cx q[2], q[3]
Gate(43645)	cx q[6], q[2]
Gate(43646)	cx q[3], q[6]
Gate(43647)	 h q[2]
Gate(43648)	 h q[2]
Gate(43649)	 t q[1]
Gate(43650)	 t q[5]
Gate(43651)	 t q[2]
Gate(43652)	cx q[5], q[1]
Gate(43653)	cx q[2], q[5]
Gate(43654)	cx q[1], q[2]
Gate(43655)	tdg q[5]
Gate(43656)	cx q[1], q[5]
Gate(43657)	tdg q[1]
Gate(43658)	tdg q[5]
Gate(43659)	 t q[2]
Gate(43660)	cx q[2], q[5]
Gate(43661)	cx q[1], q[2]
Gate(43662)	cx q[5], q[1]
Gate(43663)	 h q[2]
Gate(43664)	 h q[3]
Gate(43665)	 t q[1]
Gate(43666)	 t q[5]
Gate(43667)	 t q[3]
Gate(43668)	cx q[5], q[1]
Gate(43669)	cx q[3], q[5]
Gate(43670)	cx q[1], q[3]
Gate(43671)	tdg q[5]
Gate(43672)	cx q[1], q[5]
Gate(43673)	tdg q[1]
Gate(43674)	tdg q[5]
Gate(43675)	 t q[3]
Gate(43676)	cx q[3], q[5]
Gate(43677)	cx q[1], q[3]
Gate(43678)	cx q[5], q[1]
Gate(43679)	 h q[3]
Gate(43680)	 h q[4]
Gate(43681)	 t q[1]
Gate(43682)	 t q[5]
Gate(43683)	 t q[4]
Gate(43684)	cx q[5], q[1]
Gate(43685)	cx q[4], q[5]
Gate(43686)	cx q[1], q[4]
Gate(43687)	tdg q[5]
Gate(43688)	cx q[1], q[5]
