
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[8]
Gate(76432)	 h q[0]
Gate(76433)	 t q[5]
Gate(76434)	 t q[6]
Gate(76435)	 t q[0]
Gate(76436)	cx q[6], q[5]
Gate(76437)	cx q[0], q[6]
Gate(76438)	cx q[5], q[0]
Gate(76439)	tdg q[6]
Gate(76440)	cx q[5], q[6]
Gate(76441)	tdg q[5]
Gate(76442)	tdg q[6]
Gate(76443)	 t q[0]
Gate(76444)	cx q[0], q[6]
Gate(76445)	cx q[5], q[0]
Gate(76446)	cx q[6], q[5]
Gate(76447)	 h q[0]
Gate(76448)	 h q[6]
Gate(76449)	 t q[4]
Gate(76450)	 t q[7]
Gate(76451)	 t q[6]
Gate(76452)	cx q[7], q[4]
Gate(76453)	cx q[6], q[7]
Gate(76454)	cx q[4], q[6]
Gate(76455)	tdg q[7]
Gate(76456)	cx q[4], q[7]
Gate(76457)	tdg q[4]
Gate(76458)	tdg q[7]
Gate(76459)	 t q[6]
Gate(76460)	cx q[6], q[7]
Gate(76461)	cx q[4], q[6]
Gate(76462)	cx q[7], q[4]
Gate(76463)	 h q[6]
Gate(76464)	 h q[7]
Gate(76465)	 t q[3]
Gate(76466)	 t q[8]
Gate(76467)	 t q[7]
Gate(76468)	cx q[8], q[3]
Gate(76469)	cx q[7], q[8]
Gate(76470)	cx q[3], q[7]
Gate(76471)	tdg q[8]
Gate(76472)	cx q[3], q[8]
Gate(76473)	tdg q[3]
Gate(76474)	tdg q[8]
Gate(76475)	 t q[7]
Gate(76476)	cx q[7], q[8]
Gate(76477)	cx q[3], q[7]
Gate(76478)	cx q[8], q[3]
Gate(76479)	 h q[7]
Gate(76480)	 h q[8]
Gate(76481)	 t q[1]
Gate(76482)	 t q[2]
Gate(76483)	 t q[8]
Gate(76484)	cx q[2], q[1]
Gate(76485)	cx q[8], q[2]
Gate(76486)	cx q[1], q[8]
Gate(76487)	tdg q[2]
Gate(76488)	cx q[1], q[2]
Gate(76489)	tdg q[1]
Gate(76490)	tdg q[2]
Gate(76491)	 t q[8]
Gate(76492)	cx q[8], q[2]
Gate(76493)	cx q[1], q[8]
Gate(76494)	cx q[2], q[1]
Gate(76495)	 h q[8]
Gate(76496)	 h q[7]
Gate(76497)	 t q[3]
Gate(76498)	 t q[8]
Gate(76499)	 t q[7]
Gate(76500)	cx q[8], q[3]
Gate(76501)	cx q[7], q[8]
Gate(76502)	cx q[3], q[7]
Gate(76503)	tdg q[8]
Gate(76504)	cx q[3], q[8]
Gate(76505)	tdg q[3]
Gate(76506)	tdg q[8]
Gate(76507)	 t q[7]
Gate(76508)	cx q[7], q[8]
Gate(76509)	cx q[3], q[7]
Gate(76510)	cx q[8], q[3]
Gate(76511)	 h q[7]
Gate(76512)	 h q[6]
Gate(76513)	 t q[4]
Gate(76514)	 t q[7]
Gate(76515)	 t q[6]
Gate(76516)	cx q[7], q[4]
Gate(76517)	cx q[6], q[7]
Gate(76518)	cx q[4], q[6]
Gate(76519)	tdg q[7]
Gate(76520)	cx q[4], q[7]
Gate(76521)	tdg q[4]
Gate(76522)	tdg q[7]
Gate(76523)	 t q[6]
Gate(76524)	cx q[6], q[7]
Gate(76525)	cx q[4], q[6]
Gate(76526)	cx q[7], q[4]
Gate(76527)	 h q[6]
Gate(76528)	 h q[0]
Gate(76529)	 t q[5]
Gate(76530)	 t q[6]
Gate(76531)	 t q[0]
Gate(76532)	cx q[6], q[5]
Gate(76533)	cx q[0], q[6]
Gate(76534)	cx q[5], q[0]
Gate(76535)	tdg q[6]
Gate(76536)	cx q[5], q[6]
Gate(76537)	tdg q[5]
Gate(76538)	tdg q[6]
Gate(76539)	 t q[0]
Gate(76540)	cx q[0], q[6]
Gate(76541)	cx q[5], q[0]
Gate(76542)	cx q[6], q[5]
Gate(76543)	 h q[0]
Gate(76544)	 h q[6]
Gate(76545)	 t q[4]
Gate(76546)	 t q[7]
Gate(76547)	 t q[6]
Gate(76548)	cx q[7], q[4]
Gate(76549)	cx q[6], q[7]
Gate(76550)	cx q[4], q[6]
Gate(76551)	tdg q[7]
Gate(76552)	cx q[4], q[7]
Gate(76553)	tdg q[4]
Gate(76554)	tdg q[7]
Gate(76555)	 t q[6]
Gate(76556)	cx q[6], q[7]
Gate(76557)	cx q[4], q[6]
Gate(76558)	cx q[7], q[4]
Gate(76559)	 h q[6]
Gate(76560)	 h q[7]
Gate(76561)	 t q[3]
Gate(76562)	 t q[8]
Gate(76563)	 t q[7]
Gate(76564)	cx q[8], q[3]
Gate(76565)	cx q[7], q[8]
Gate(76566)	cx q[3], q[7]
Gate(76567)	tdg q[8]
Gate(76568)	cx q[3], q[8]
Gate(76569)	tdg q[3]
Gate(76570)	tdg q[8]
Gate(76571)	 t q[7]
Gate(76572)	cx q[7], q[8]
Gate(76573)	cx q[3], q[7]
Gate(76574)	cx q[8], q[3]
Gate(76575)	 h q[7]
Gate(76576)	 h q[8]
Gate(76577)	 t q[1]
Gate(76578)	 t q[2]
Gate(76579)	 t q[8]
Gate(76580)	cx q[2], q[1]
Gate(76581)	cx q[8], q[2]
Gate(76582)	cx q[1], q[8]
Gate(76583)	tdg q[2]
Gate(76584)	cx q[1], q[2]
Gate(76585)	tdg q[1]
Gate(76586)	tdg q[2]
Gate(76587)	 t q[8]
Gate(76588)	cx q[8], q[2]
Gate(76589)	cx q[1], q[8]
Gate(76590)	cx q[2], q[1]
Gate(76591)	 h q[8]
Gate(76592)	 h q[7]
Gate(76593)	 t q[3]
Gate(76594)	 t q[8]
Gate(76595)	 t q[7]
Gate(76596)	cx q[8], q[3]
Gate(76597)	cx q[7], q[8]
Gate(76598)	cx q[3], q[7]
Gate(76599)	tdg q[8]
Gate(76600)	cx q[3], q[8]
Gate(76601)	tdg q[3]
Gate(76602)	tdg q[8]
Gate(76603)	 t q[7]
Gate(76604)	cx q[7], q[8]
Gate(76605)	cx q[3], q[7]
Gate(76606)	cx q[8], q[3]
Gate(76607)	 h q[7]
Gate(76608)	 h q[6]
Gate(76609)	 t q[4]
Gate(76610)	 t q[7]
Gate(76611)	 t q[6]
Gate(76612)	cx q[7], q[4]
Gate(76613)	cx q[6], q[7]
Gate(76614)	cx q[4], q[6]
Gate(76615)	tdg q[7]
Gate(76616)	cx q[4], q[7]
Gate(76617)	tdg q[4]
Gate(76618)	tdg q[7]
Gate(76619)	 t q[6]
Gate(76620)	cx q[6], q[7]
Gate(76621)	cx q[4], q[6]
Gate(76622)	cx q[7], q[4]
Gate(76623)	 h q[6]
Gate(76624)	 h q[10]
Gate(76625)	 t q[8]
Gate(76626)	 t q[1]
Gate(76627)	 t q[10]
Gate(76628)	cx q[1], q[8]
Gate(76629)	cx q[10], q[1]
Gate(76630)	cx q[8], q[10]
Gate(76631)	tdg q[1]
Gate(76632)	cx q[8], q[1]
Gate(76633)	tdg q[8]
Gate(76634)	tdg q[1]
Gate(76635)	 t q[10]
Gate(76636)	cx q[10], q[1]
Gate(76637)	cx q[8], q[10]
Gate(76638)	cx q[1], q[8]
Gate(76639)	 h q[10]
Gate(76640)	 h q[1]
Gate(76641)	 t q[7]
Gate(76642)	 t q[2]
Gate(76643)	 t q[1]
Gate(76644)	cx q[2], q[7]
Gate(76645)	cx q[1], q[2]
Gate(76646)	cx q[7], q[1]
Gate(76647)	tdg q[2]
Gate(76648)	cx q[7], q[2]
Gate(76649)	tdg q[7]
Gate(76650)	tdg q[2]
Gate(76651)	 t q[1]
Gate(76652)	cx q[1], q[2]
Gate(76653)	cx q[7], q[1]
Gate(76654)	cx q[2], q[7]
Gate(76655)	 h q[1]
Gate(76656)	 h q[2]
Gate(76657)	 t q[0]
Gate(76658)	 t q[6]
Gate(76659)	 t q[2]
Gate(76660)	cx q[6], q[0]
Gate(76661)	cx q[2], q[6]
Gate(76662)	cx q[0], q[2]
Gate(76663)	tdg q[6]
Gate(76664)	cx q[0], q[6]
Gate(76665)	tdg q[0]
Gate(76666)	tdg q[6]
Gate(76667)	 t q[2]
Gate(76668)	cx q[2], q[6]
Gate(76669)	cx q[0], q[2]
Gate(76670)	cx q[6], q[0]
Gate(76671)	 h q[2]
Gate(76672)	 h q[1]
Gate(76673)	 t q[7]
Gate(76674)	 t q[2]
Gate(76675)	 t q[1]
Gate(76676)	cx q[2], q[7]
Gate(76677)	cx q[1], q[2]
Gate(76678)	cx q[7], q[1]
Gate(76679)	tdg q[2]
Gate(76680)	cx q[7], q[2]
Gate(76681)	tdg q[7]
Gate(76682)	tdg q[2]
Gate(76683)	 t q[1]
Gate(76684)	cx q[1], q[2]
Gate(76685)	cx q[7], q[1]
Gate(76686)	cx q[2], q[7]
Gate(76687)	 h q[1]
Gate(76688)	 h q[10]
Gate(76689)	 t q[8]
Gate(76690)	 t q[1]
Gate(76691)	 t q[10]
Gate(76692)	cx q[1], q[8]
Gate(76693)	cx q[10], q[1]
Gate(76694)	cx q[8], q[10]
Gate(76695)	tdg q[1]
Gate(76696)	cx q[8], q[1]
Gate(76697)	tdg q[8]
Gate(76698)	tdg q[1]
Gate(76699)	 t q[10]
Gate(76700)	cx q[10], q[1]
Gate(76701)	cx q[8], q[10]
Gate(76702)	cx q[1], q[8]
Gate(76703)	 h q[10]
Gate(76704)	 h q[1]
Gate(76705)	 t q[7]
Gate(76706)	 t q[2]
Gate(76707)	 t q[1]
Gate(76708)	cx q[2], q[7]
Gate(76709)	cx q[1], q[2]
Gate(76710)	cx q[7], q[1]
Gate(76711)	tdg q[2]
Gate(76712)	cx q[7], q[2]
Gate(76713)	tdg q[7]
Gate(76714)	tdg q[2]
Gate(76715)	 t q[1]
Gate(76716)	cx q[1], q[2]
Gate(76717)	cx q[7], q[1]
Gate(76718)	cx q[2], q[7]
Gate(76719)	 h q[1]
Gate(76720)	 h q[2]
Gate(76721)	 t q[0]
Gate(76722)	 t q[6]
Gate(76723)	 t q[2]
Gate(76724)	cx q[6], q[0]
Gate(76725)	cx q[2], q[6]
Gate(76726)	cx q[0], q[2]
Gate(76727)	tdg q[6]
Gate(76728)	cx q[0], q[6]
Gate(76729)	tdg q[0]
Gate(76730)	tdg q[6]
Gate(76731)	 t q[2]
Gate(76732)	cx q[2], q[6]
Gate(76733)	cx q[0], q[2]
Gate(76734)	cx q[6], q[0]
Gate(76735)	 h q[2]
Gate(76736)	 h q[1]
Gate(76737)	 t q[7]
Gate(76738)	 t q[2]
Gate(76739)	 t q[1]
Gate(76740)	cx q[2], q[7]
Gate(76741)	cx q[1], q[2]
Gate(76742)	cx q[7], q[1]
Gate(76743)	tdg q[2]
Gate(76744)	cx q[7], q[2]
Gate(76745)	tdg q[7]
Gate(76746)	tdg q[2]
Gate(76747)	 t q[1]
Gate(76748)	cx q[1], q[2]
Gate(76749)	cx q[7], q[1]
Gate(76750)	cx q[2], q[7]
Gate(76751)	 h q[1]
Gate(76752)	 h q[8]
Gate(76753)	 t q[10]
Gate(76754)	 t q[9]
Gate(76755)	 t q[8]
Gate(76756)	cx q[9], q[10]
Gate(76757)	cx q[8], q[9]
Gate(76758)	cx q[10], q[8]
Gate(76759)	tdg q[9]
Gate(76760)	cx q[10], q[9]
Gate(76761)	tdg q[10]
Gate(76762)	tdg q[9]
Gate(76763)	 t q[8]
Gate(76764)	cx q[8], q[9]
Gate(76765)	cx q[10], q[8]
Gate(76766)	cx q[9], q[10]
Gate(76767)	 h q[8]
Gate(76768)	 h q[0]
Gate(76769)	 t q[5]
Gate(76770)	 t q[6]
Gate(76771)	 t q[0]
Gate(76772)	cx q[6], q[5]
Gate(76773)	cx q[0], q[6]
Gate(76774)	cx q[5], q[0]
Gate(76775)	tdg q[6]
Gate(76776)	cx q[5], q[6]
Gate(76777)	tdg q[5]
Gate(76778)	tdg q[6]
Gate(76779)	 t q[0]
Gate(76780)	cx q[0], q[6]
Gate(76781)	cx q[5], q[0]
Gate(76782)	cx q[6], q[5]
Gate(76783)	 h q[0]
Gate(76784)	 h q[6]
Gate(76785)	 t q[4]
Gate(76786)	 t q[7]
Gate(76787)	 t q[6]
Gate(76788)	cx q[7], q[4]
Gate(76789)	cx q[6], q[7]
Gate(76790)	cx q[4], q[6]
Gate(76791)	tdg q[7]
Gate(76792)	cx q[4], q[7]
Gate(76793)	tdg q[4]
Gate(76794)	tdg q[7]
Gate(76795)	 t q[6]
Gate(76796)	cx q[6], q[7]
Gate(76797)	cx q[4], q[6]
Gate(76798)	cx q[7], q[4]
Gate(76799)	 h q[6]
Gate(76800)	 h q[7]
Gate(76801)	 t q[3]
Gate(76802)	 t q[8]
Gate(76803)	 t q[7]
Gate(76804)	cx q[8], q[3]
Gate(76805)	cx q[7], q[8]
Gate(76806)	cx q[3], q[7]
Gate(76807)	tdg q[8]
Gate(76808)	cx q[3], q[8]
Gate(76809)	tdg q[3]
Gate(76810)	tdg q[8]
Gate(76811)	 t q[7]
Gate(76812)	cx q[7], q[8]
Gate(76813)	cx q[3], q[7]
Gate(76814)	cx q[8], q[3]
Gate(76815)	 h q[7]
Gate(76816)	 h q[8]
Gate(76817)	 t q[1]
Gate(76818)	 t q[2]
Gate(76819)	 t q[8]
Gate(76820)	cx q[2], q[1]
Gate(76821)	cx q[8], q[2]
Gate(76822)	cx q[1], q[8]
Gate(76823)	tdg q[2]
Gate(76824)	cx q[1], q[2]
Gate(76825)	tdg q[1]
Gate(76826)	tdg q[2]
Gate(76827)	 t q[8]
Gate(76828)	cx q[8], q[2]
Gate(76829)	cx q[1], q[8]
Gate(76830)	cx q[2], q[1]
Gate(76831)	 h q[8]
Gate(76832)	 h q[7]
Gate(76833)	 t q[3]
Gate(76834)	 t q[8]
Gate(76835)	 t q[7]
Gate(76836)	cx q[8], q[3]
Gate(76837)	cx q[7], q[8]
Gate(76838)	cx q[3], q[7]
Gate(76839)	tdg q[8]
Gate(76840)	cx q[3], q[8]
Gate(76841)	tdg q[3]
Gate(76842)	tdg q[8]
Gate(76843)	 t q[7]
Gate(76844)	cx q[7], q[8]
Gate(76845)	cx q[3], q[7]
Gate(76846)	cx q[8], q[3]
Gate(76847)	 h q[7]
Gate(76848)	 h q[6]
Gate(76849)	 t q[4]
Gate(76850)	 t q[7]
Gate(76851)	 t q[6]
Gate(76852)	cx q[7], q[4]
Gate(76853)	cx q[6], q[7]
Gate(76854)	cx q[4], q[6]
Gate(76855)	tdg q[7]
Gate(76856)	cx q[4], q[7]
Gate(76857)	tdg q[4]
Gate(76858)	tdg q[7]
Gate(76859)	 t q[6]
Gate(76860)	cx q[6], q[7]
Gate(76861)	cx q[4], q[6]
Gate(76862)	cx q[7], q[4]
Gate(76863)	 h q[6]
Gate(76864)	 h q[0]
Gate(76865)	 t q[5]
Gate(76866)	 t q[6]
Gate(76867)	 t q[0]
Gate(76868)	cx q[6], q[5]
Gate(76869)	cx q[0], q[6]
Gate(76870)	cx q[5], q[0]
Gate(76871)	tdg q[6]
Gate(76872)	cx q[5], q[6]
Gate(76873)	tdg q[5]
Gate(76874)	tdg q[6]
Gate(76875)	 t q[0]
Gate(76876)	cx q[0], q[6]
Gate(76877)	cx q[5], q[0]
Gate(76878)	cx q[6], q[5]
Gate(76879)	 h q[0]
Gate(76880)	 h q[6]
Gate(76881)	 t q[4]
Gate(76882)	 t q[7]
Gate(76883)	 t q[6]
Gate(76884)	cx q[7], q[4]
Gate(76885)	cx q[6], q[7]
Gate(76886)	cx q[4], q[6]
Gate(76887)	tdg q[7]
Gate(76888)	cx q[4], q[7]
Gate(76889)	tdg q[4]
Gate(76890)	tdg q[7]
Gate(76891)	 t q[6]
Gate(76892)	cx q[6], q[7]
Gate(76893)	cx q[4], q[6]
Gate(76894)	cx q[7], q[4]
Gate(76895)	 h q[6]
Gate(76896)	 h q[7]
Gate(76897)	 t q[3]
Gate(76898)	 t q[8]
Gate(76899)	 t q[7]
Gate(76900)	cx q[8], q[3]
Gate(76901)	cx q[7], q[8]
Gate(76902)	cx q[3], q[7]
Gate(76903)	tdg q[8]
Gate(76904)	cx q[3], q[8]
Gate(76905)	tdg q[3]
Gate(76906)	tdg q[8]
Gate(76907)	 t q[7]
Gate(76908)	cx q[7], q[8]
Gate(76909)	cx q[3], q[7]
Gate(76910)	cx q[8], q[3]
Gate(76911)	 h q[7]
Gate(76912)	 h q[8]
Gate(76913)	 t q[1]
Gate(76914)	 t q[2]
Gate(76915)	 t q[8]
Gate(76916)	cx q[2], q[1]
Gate(76917)	cx q[8], q[2]
Gate(76918)	cx q[1], q[8]
Gate(76919)	tdg q[2]
Gate(76920)	cx q[1], q[2]
Gate(76921)	tdg q[1]
Gate(76922)	tdg q[2]
Gate(76923)	 t q[8]
Gate(76924)	cx q[8], q[2]
Gate(76925)	cx q[1], q[8]
Gate(76926)	cx q[2], q[1]
Gate(76927)	 h q[8]
Gate(76928)	 h q[7]
Gate(76929)	 t q[3]
Gate(76930)	 t q[8]
Gate(76931)	 t q[7]
Gate(76932)	cx q[8], q[3]
Gate(76933)	cx q[7], q[8]
Gate(76934)	cx q[3], q[7]
Gate(76935)	tdg q[8]
Gate(76936)	cx q[3], q[8]
Gate(76937)	tdg q[3]
Gate(76938)	tdg q[8]
Gate(76939)	 t q[7]
Gate(76940)	cx q[7], q[8]
Gate(76941)	cx q[3], q[7]
Gate(76942)	cx q[8], q[3]
Gate(76943)	 h q[7]
Gate(76944)	 h q[6]
Gate(76945)	 t q[4]
Gate(76946)	 t q[7]
Gate(76947)	 t q[6]
Gate(76948)	cx q[7], q[4]
Gate(76949)	cx q[6], q[7]
Gate(76950)	cx q[4], q[6]
Gate(76951)	tdg q[7]
Gate(76952)	cx q[4], q[7]
Gate(76953)	tdg q[4]
Gate(76954)	tdg q[7]
Gate(76955)	 t q[6]
Gate(76956)	cx q[6], q[7]
Gate(76957)	cx q[4], q[6]
Gate(76958)	cx q[7], q[4]
Gate(76959)	 h q[6]
Gate(76960)	 h q[9]
Gate(76961)	 t q[8]
Gate(76962)	 t q[1]
Gate(76963)	 t q[9]
Gate(76964)	cx q[1], q[8]
Gate(76965)	cx q[9], q[1]
Gate(76966)	cx q[8], q[9]
Gate(76967)	tdg q[1]
Gate(76968)	cx q[8], q[1]
Gate(76969)	tdg q[8]
Gate(76970)	tdg q[1]
Gate(76971)	 t q[9]
Gate(76972)	cx q[9], q[1]
Gate(76973)	cx q[8], q[9]
Gate(76974)	cx q[1], q[8]
Gate(76975)	 h q[9]
Gate(76976)	 h q[1]
Gate(76977)	 t q[7]
Gate(76978)	 t q[2]
Gate(76979)	 t q[1]
Gate(76980)	cx q[2], q[7]
Gate(76981)	cx q[1], q[2]
Gate(76982)	cx q[7], q[1]
Gate(76983)	tdg q[2]
Gate(76984)	cx q[7], q[2]
Gate(76985)	tdg q[7]
Gate(76986)	tdg q[2]
Gate(76987)	 t q[1]
Gate(76988)	cx q[1], q[2]
Gate(76989)	cx q[7], q[1]
Gate(76990)	cx q[2], q[7]
Gate(76991)	 h q[1]
Gate(76992)	 h q[2]
Gate(76993)	 t q[0]
Gate(76994)	 t q[6]
Gate(76995)	 t q[2]
Gate(76996)	cx q[6], q[0]
Gate(76997)	cx q[2], q[6]
Gate(76998)	cx q[0], q[2]
Gate(76999)	tdg q[6]
Gate(77000)	cx q[0], q[6]
Gate(77001)	tdg q[0]
Gate(77002)	tdg q[6]
Gate(77003)	 t q[2]
Gate(77004)	cx q[2], q[6]
Gate(77005)	cx q[0], q[2]
Gate(77006)	cx q[6], q[0]
Gate(77007)	 h q[2]
Gate(77008)	 h q[1]
Gate(77009)	 t q[7]
Gate(77010)	 t q[2]
Gate(77011)	 t q[1]
Gate(77012)	cx q[2], q[7]
Gate(77013)	cx q[1], q[2]
Gate(77014)	cx q[7], q[1]
Gate(77015)	tdg q[2]
Gate(77016)	cx q[7], q[2]
Gate(77017)	tdg q[7]
Gate(77018)	tdg q[2]
Gate(77019)	 t q[1]
Gate(77020)	cx q[1], q[2]
Gate(77021)	cx q[7], q[1]
Gate(77022)	cx q[2], q[7]
Gate(77023)	 h q[1]
Gate(77024)	 h q[9]
Gate(77025)	 t q[8]
Gate(77026)	 t q[1]
Gate(77027)	 t q[9]
Gate(77028)	cx q[1], q[8]
Gate(77029)	cx q[9], q[1]
Gate(77030)	cx q[8], q[9]
Gate(77031)	tdg q[1]
Gate(77032)	cx q[8], q[1]
Gate(77033)	tdg q[8]
Gate(77034)	tdg q[1]
Gate(77035)	 t q[9]
Gate(77036)	cx q[9], q[1]
Gate(77037)	cx q[8], q[9]
Gate(77038)	cx q[1], q[8]
Gate(77039)	 h q[9]
Gate(77040)	 h q[1]
Gate(77041)	 t q[7]
Gate(77042)	 t q[2]
Gate(77043)	 t q[1]
Gate(77044)	cx q[2], q[7]
Gate(77045)	cx q[1], q[2]
Gate(77046)	cx q[7], q[1]
Gate(77047)	tdg q[2]
Gate(77048)	cx q[7], q[2]
Gate(77049)	tdg q[7]
Gate(77050)	tdg q[2]
Gate(77051)	 t q[1]
Gate(77052)	cx q[1], q[2]
Gate(77053)	cx q[7], q[1]
Gate(77054)	cx q[2], q[7]
Gate(77055)	 h q[1]
Gate(77056)	 h q[2]
Gate(77057)	 t q[0]
Gate(77058)	 t q[6]
Gate(77059)	 t q[2]
Gate(77060)	cx q[6], q[0]
Gate(77061)	cx q[2], q[6]
Gate(77062)	cx q[0], q[2]
Gate(77063)	tdg q[6]
Gate(77064)	cx q[0], q[6]
Gate(77065)	tdg q[0]
Gate(77066)	tdg q[6]
Gate(77067)	 t q[2]
Gate(77068)	cx q[2], q[6]
Gate(77069)	cx q[0], q[2]
Gate(77070)	cx q[6], q[0]
Gate(77071)	 h q[2]
Gate(77072)	 h q[1]
Gate(77073)	 t q[7]
Gate(77074)	 t q[2]
Gate(77075)	 t q[1]
Gate(77076)	cx q[2], q[7]
Gate(77077)	cx q[1], q[2]
Gate(77078)	cx q[7], q[1]
Gate(77079)	tdg q[2]
Gate(77080)	cx q[7], q[2]
Gate(77081)	tdg q[7]
Gate(77082)	tdg q[2]
Gate(77083)	 t q[1]
Gate(77084)	cx q[1], q[2]
Gate(77085)	cx q[7], q[1]
Gate(77086)	cx q[2], q[7]
Gate(77087)	 h q[1]
Gate(77088)	 h q[0]
Gate(77089)	 t q[5]
Gate(77090)	 t q[6]
Gate(77091)	 t q[0]
Gate(77092)	cx q[6], q[5]
Gate(77093)	cx q[0], q[6]
Gate(77094)	cx q[5], q[0]
Gate(77095)	tdg q[6]
Gate(77096)	cx q[5], q[6]
Gate(77097)	tdg q[5]
Gate(77098)	tdg q[6]
Gate(77099)	 t q[0]
Gate(77100)	cx q[0], q[6]
Gate(77101)	cx q[5], q[0]
Gate(77102)	cx q[6], q[5]
Gate(77103)	 h q[0]
Gate(77104)	 h q[6]
Gate(77105)	 t q[4]
Gate(77106)	 t q[7]
Gate(77107)	 t q[6]
Gate(77108)	cx q[7], q[4]
Gate(77109)	cx q[6], q[7]
Gate(77110)	cx q[4], q[6]
Gate(77111)	tdg q[7]
Gate(77112)	cx q[4], q[7]
Gate(77113)	tdg q[4]
Gate(77114)	tdg q[7]
Gate(77115)	 t q[6]
Gate(77116)	cx q[6], q[7]
Gate(77117)	cx q[4], q[6]
Gate(77118)	cx q[7], q[4]
Gate(77119)	 h q[6]
Gate(77120)	 h q[7]
Gate(77121)	 t q[3]
Gate(77122)	 t q[8]
Gate(77123)	 t q[7]
Gate(77124)	cx q[8], q[3]
Gate(77125)	cx q[7], q[8]
Gate(77126)	cx q[3], q[7]
Gate(77127)	tdg q[8]
Gate(77128)	cx q[3], q[8]
Gate(77129)	tdg q[3]
Gate(77130)	tdg q[8]
Gate(77131)	 t q[7]
Gate(77132)	cx q[7], q[8]
Gate(77133)	cx q[3], q[7]
Gate(77134)	cx q[8], q[3]
Gate(77135)	 h q[7]
Gate(77136)	 h q[8]
Gate(77137)	 t q[1]
Gate(77138)	 t q[2]
Gate(77139)	 t q[8]
Gate(77140)	cx q[2], q[1]
Gate(77141)	cx q[8], q[2]
Gate(77142)	cx q[1], q[8]
Gate(77143)	tdg q[2]
Gate(77144)	cx q[1], q[2]
Gate(77145)	tdg q[1]
Gate(77146)	tdg q[2]
Gate(77147)	 t q[8]
Gate(77148)	cx q[8], q[2]
Gate(77149)	cx q[1], q[8]
Gate(77150)	cx q[2], q[1]
Gate(77151)	 h q[8]
Gate(77152)	 h q[7]
Gate(77153)	 t q[3]
Gate(77154)	 t q[8]
Gate(77155)	 t q[7]
Gate(77156)	cx q[8], q[3]
Gate(77157)	cx q[7], q[8]
Gate(77158)	cx q[3], q[7]
Gate(77159)	tdg q[8]
Gate(77160)	cx q[3], q[8]
Gate(77161)	tdg q[3]
Gate(77162)	tdg q[8]
Gate(77163)	 t q[7]
Gate(77164)	cx q[7], q[8]
Gate(77165)	cx q[3], q[7]
Gate(77166)	cx q[8], q[3]
Gate(77167)	 h q[7]
Gate(77168)	 h q[6]
Gate(77169)	 t q[4]
Gate(77170)	 t q[7]
Gate(77171)	 t q[6]
Gate(77172)	cx q[7], q[4]
Gate(77173)	cx q[6], q[7]
Gate(77174)	cx q[4], q[6]
Gate(77175)	tdg q[7]
Gate(77176)	cx q[4], q[7]
Gate(77177)	tdg q[4]
Gate(77178)	tdg q[7]
Gate(77179)	 t q[6]
Gate(77180)	cx q[6], q[7]
Gate(77181)	cx q[4], q[6]
Gate(77182)	cx q[7], q[4]
Gate(77183)	 h q[6]
Gate(77184)	 h q[0]
Gate(77185)	 t q[5]
Gate(77186)	 t q[6]
Gate(77187)	 t q[0]
Gate(77188)	cx q[6], q[5]
Gate(77189)	cx q[0], q[6]
Gate(77190)	cx q[5], q[0]
Gate(77191)	tdg q[6]
Gate(77192)	cx q[5], q[6]
Gate(77193)	tdg q[5]
Gate(77194)	tdg q[6]
Gate(77195)	 t q[0]
Gate(77196)	cx q[0], q[6]
Gate(77197)	cx q[5], q[0]
Gate(77198)	cx q[6], q[5]
Gate(77199)	 h q[0]
Gate(77200)	 h q[6]
Gate(77201)	 t q[4]
Gate(77202)	 t q[7]
Gate(77203)	 t q[6]
Gate(77204)	cx q[7], q[4]
Gate(77205)	cx q[6], q[7]
Gate(77206)	cx q[4], q[6]
Gate(77207)	tdg q[7]
Gate(77208)	cx q[4], q[7]
Gate(77209)	tdg q[4]
Gate(77210)	tdg q[7]
Gate(77211)	 t q[6]
Gate(77212)	cx q[6], q[7]
Gate(77213)	cx q[4], q[6]
Gate(77214)	cx q[7], q[4]
Gate(77215)	 h q[6]
Gate(77216)	 h q[7]
Gate(77217)	 t q[3]
Gate(77218)	 t q[8]
Gate(77219)	 t q[7]
Gate(77220)	cx q[8], q[3]
Gate(77221)	cx q[7], q[8]
Gate(77222)	cx q[3], q[7]
Gate(77223)	tdg q[8]
Gate(77224)	cx q[3], q[8]
Gate(77225)	tdg q[3]
Gate(77226)	tdg q[8]
Gate(77227)	 t q[7]
Gate(77228)	cx q[7], q[8]
Gate(77229)	cx q[3], q[7]
Gate(77230)	cx q[8], q[3]
Gate(77231)	 h q[7]
Gate(77232)	 h q[8]
Gate(77233)	 t q[1]
Gate(77234)	 t q[2]
Gate(77235)	 t q[8]
Gate(77236)	cx q[2], q[1]
Gate(77237)	cx q[8], q[2]
Gate(77238)	cx q[1], q[8]
Gate(77239)	tdg q[2]
Gate(77240)	cx q[1], q[2]
Gate(77241)	tdg q[1]
Gate(77242)	tdg q[2]
Gate(77243)	 t q[8]
Gate(77244)	cx q[8], q[2]
Gate(77245)	cx q[1], q[8]
Gate(77246)	cx q[2], q[1]
Gate(77247)	 h q[8]
Gate(77248)	 h q[7]
Gate(77249)	 t q[3]
Gate(77250)	 t q[8]
Gate(77251)	 t q[7]
Gate(77252)	cx q[8], q[3]
Gate(77253)	cx q[7], q[8]
Gate(77254)	cx q[3], q[7]
